Streamflow Gauge Comparison
"Scenario: GridMet, Streamflow Gauge: Delaware River at Montague_01438500"
Cubic Meter
Statistic,Modeled,Observed
6/27/2004,6841096,4185216
6/28/2004,6841484,4669056
6/29/2004,6696194,4306176
6/30/2004,6625686,4112640
7/1/2004,5710125,4451328
7/2/2004,6236390,4161024
7/3/2004,5546594,3894912
7/4/2004,5457842,4161024
7/5/2004,4519694,4281984
7/6/2004,5022570,4378752
7/7/2004,4704358,5249664
7/8/2004,5364533,5660928
7/9/2004,5808187,5394816
7/10/2004,4610931,5031936
7/11/2004,6025066,4523904
7/12/2004,4911748,4185216
7/13/2004,6887738,4862592
7/14/2004,8651323,5249664
7/15/2004,9732290,5781888
7/16/2004,11680859,8225280
7/17/2004,11618626,7983360
7/18/2004,16290174,6144768
7/19/2004,14938891,6435072
7/20/2004,19980770,8491392
7/21/2004,19088536,7426944
7/22/2004,16823292,6652800
7/23/2004,15093027,6483456
7/24/2004,18664000,10910592
7/25/2004,18950978,10717056
7/26/2004,15776182,8128512
7/27/2004,13280644,7281792
7/28/2004,20369398,25885440
7/29/2004,38884072,28546560
7/30/2004,30852036,23659776
7/31/2004,35229416,15361920
8/1/2004,30304330,12192768
8/2/2004,36747256,13474944
8/3/2004,27135080,12362112
8/4/2004,22054472,10354176
8/5/2004,18684994,9144576
8/6/2004,18208226,9652608
8/7/2004,14839301,8757504
8/8/2004,12109648,6096384
8/9/2004,9200034,5370624
8/10/2004,8642048,5975424
8/11/2004,7535186,6168960
8/12/2004,10576425,6991488
8/13/2004,29261076,77898240
8/14/2004,68179336,69914880
8/15/2004,68994360,39432960
8/16/2004,39607064,32901120
8/17/2004,35726732,36771840
8/18/2004,45754376,31449600
8/19/2004,35190764,25401600
8/20/2004,29764312,22111488
8/21/2004,31507648,21022848
8/22/2004,35897620,24917760
8/23/2004,32467498,21071232
8/24/2004,20857452,16232832
8/25/2004,18734600,13789440
8/26/2004,16593141,12773376
8/27/2004,15932878,11587968
8/28/2004,10127514,10862208
8/29/2004,9528391,9628416
8/30/2004,8131764,10692864
8/31/2004,19107882,19401984
9/1/2004,13827319,21337344
9/2/2004,11644045,15869952
9/3/2004,13536323,12410496
9/4/2004,9037170,10257408
9/5/2004,11629961,8104320
9/6/2004,9112109,7064064
9/7/2004,7807038,6822144
9/8/2004,7931522,7693056
9/9/2004,18709406,17200512
9/10/2004,32833698,34352640
9/11/2004,33193902,28546560
9/12/2004,27719528,21240576
9/13/2004,22553148,16886016
9/14/2004,24406514,14370048
9/15/2004,26608176,12797568
9/16/2004,17088512,11442816
9/17/2004,15970159,11370240
9/18/2004,22200826,197648640
9/19/2004,104066280,280627200
9/20/2004,160737904,119024640
9/21/2004,121106208,74995200
9/22/2004,112349136,53464320
9/23/2004,103370432,40642560
9/24/2004,98764856,33626880
9/25/2004,40648592,29756160
9/26/2004,28938776,23829120
9/27/2004,20167662,18506880
9/28/2004,13610233,25401600
9/29/2004,29634816,48625920
9/30/2004,39035712,44755200
10/1/2004,31726406,38223360
10/2/2004,30420934,30965760
10/3/2004,26439418,27820800
10/4/2004,36013240,24675840
10/5/2004,22892610,21555072
10/6/2004,23222428,19087488
10/7/2004,20039482,16861824
10/8/2004,17615622,16402176
10/9/2004,14497952,14370048
10/10/2004,11599371,12483072
10/11/2004,9777692,11055744
10/12/2004,7311830,10426752
10/13/2004,6789173,9942912
10/14/2004,6639202,9434880
10/15/2004,5879564,9168768
10/16/2004,7490031,10426752
10/17/2004,10885411,14031360
10/18/2004,8934125,11394432
10/19/2004,10739884,12120192
10/20/2004,20807516,26611200
10/21/2004,26763620,20780928
10/22/2004,25422492,16813440
10/23/2004,24873944,15748992
10/24/2004,21575462,14079744
10/25/2004,25398668,13644288
10/26/2004,20105342,13184640
10/27/2004,18568246,12507264
10/28/2004,15646846,10934784
10/29/2004,12285685,10692864
10/30/2004,11151218,10015488
10/31/2004,9267208,9338112
11/1/2004,8913061,8951040
11/2/2004,6792564,8999424
11/3/2004,6103591,9313920
11/4/2004,5839546,8926848
11/5/2004,9100207,11055744
11/6/2004,10473011,11273472
11/7/2004,10369310,9047808
11/8/2004,9684225,8249472
11/9/2004,9678875,8854272
11/10/2004,9436049,8201088
11/11/2004,7660965,7499520
11/12/2004,7126934,7644672
11/13/2004,7708914,7983360
11/14/2004,8262122,7064064
11/15/2004,7438386,6749568
11/16/2004,6799056,7257600
11/17/2004,6399456,8007552
11/18/2004,5940922,7668864
11/19/2004,5743790,7814016
11/20/2004,5378470,7281792
11/21/2004,6326085,6773760
11/22/2004,6428999,7064064
11/23/2004,5611862,8225280
11/24/2004,5072191,7934976
11/25/2004,9396761,9362304
11/26/2004,18401702,14878080
11/27/2004,15261329,15144192
11/28/2004,12051707,26369280
11/29/2004,28815472,80559360
11/30/2004,54944916,51528960
12/1/2004,39216744,45239040
12/2/2004,61152856,64834560
12/3/2004,56464008,47174400
12/4/2004,55117424,37981440
12/5/2004,52664464,32901120
12/6/2004,38901460,29272320
12/7/2004,34885312,26611200
12/8/2004,26350374,29998080
12/9/2004,22491078,30723840
12/10/2004,18557596,32659200
12/11/2004,21497854,54673920
12/12/2004,23869936,55157760
12/13/2004,22497814,45964800
12/14/2004,25739656,39191040
12/15/2004,26069120,32901120
12/16/2004,25130194,29030400
12/17/2004,20522598,26127360
12/18/2004,16646461,22377600
12/19/2004,14666195,20490624
12/20/2004,12773757,17418240
12/21/2004,11104539,14273280
12/22/2004,9585053,12337920
12/23/2004,8511548,15942528
12/24/2004,16449626,38223360
12/25/2004,25790934,37739520
12/26/2004,16706041,30240000
12/27/2004,21607960,25401600
12/28/2004,13481374,22982400
12/29/2004,21397854,21627648
12/30/2004,11043805,20611584
12/31/2004,10855343,19353600
1/1/2005,10575610,18361728
1/2/2005,9887515,18047232
1/3/2005,9816940,16668288
1/4/2005,14670720,24167808
1/5/2005,18794166,29030400
1/6/2005,18456168,27095040
1/7/2005,23348060,26369280
1/8/2005,17819844,24675840
1/9/2005,16367244,25401600
1/10/2005,12270932,23490432
1/11/2005,10952348,22546944
1/12/2005,12356342,21651840
1/13/2005,13053452,21990528
1/14/2005,12451432,79349760
1/15/2005,29957924,133781760
1/16/2005,43430632,81768960
1/17/2005,29331536,59028480
1/18/2005,27726608,41126400
1/19/2005,19665778,32659200
1/20/2005,20653104,30240000
1/21/2005,15073228,23950080
1/22/2005,13975126,18869760
1/23/2005,12726405,17176320
1/24/2005,11282402,16692480
1/25/2005,10026667,18627840
1/26/2005,9029023,19353600
1/27/2005,8263152,16692480
1/28/2005,7615732,14999040
1/29/2005,7134230,15724800
1/30/2005,6764456,16208640
1/31/2005,6492664,15869952
2/1/2005,6269218,13741056
2/2/2005,6084545,13305600
2/3/2005,5929182,12942720
2/4/2005,5795937,12845952
2/5/2005,6369016,11467008
2/6/2005,6934213,10620288
2/7/2005,11015005,11321856
2/8/2005,18203670,10813824
2/9/2005,27121076,11007360
2/10/2005,41948464,14321664
2/11/2005,56171740,19039104
2/12/2005,54338268,16087680
2/13/2005,55008604,12966912
2/14/2005,43324836,11442816
2/15/2005,34981620,15168384
2/16/2005,30635734,23224320
2/17/2005,34970168,27820800
2/18/2005,44613136,25643520
2/19/2005,39378396,21458304
2/20/2005,35039188,20006784
2/21/2005,22840656,18144000
2/22/2005,19663550,16958592
2/23/2005,12328866,16813440
2/24/2005,10165289,15337728
2/25/2005,9836431,13571712
2/26/2005,9381650,12700800
2/27/2005,7044341,12386304
2/28/2005,6263966,12797568
3/1/2005,5685226,12216960
3/2/2005,5227392,12216960
3/3/2005,4874098,12047616
3/4/2005,4596878,10692864
3/5/2005,4369490,10547712
3/6/2005,4174916,9967104
3/7/2005,4054701,10547712
3/8/2005,6257444,13571712
3/9/2005,18225092,15579648
3/10/2005,18955510,13620096
3/11/2005,14886064,12386304
3/12/2005,11550556,11612160
3/13/2005,9955810,11515392
3/14/2005,12773392,10620288
3/15/2005,10581182,10692864
3/16/2005,10547608,9942912
3/17/2005,9374940,9821952
3/18/2005,11055775,9265536
3/19/2005,11450124,9120384
3/20/2005,17198736,8539776
3/21/2005,22048986,9362304
3/22/2005,31730808,10862208
3/23/2005,27626584,12628224
3/24/2005,39869456,13620096
3/25/2005,53260328,13329792
3/26/2005,47307212,12652416
3/27/2005,49549368,11733120
3/28/2005,40308532,19111680
3/29/2005,74202736,137894400
3/30/2005,104179864,135717120
3/31/2005,84194112,97251840
4/1/2005,89549120,87091200
4/2/2005,80741992,123379200
4/3/2005,142513824,425779200
4/4/2005,172532688,268531200
4/5/2005,109310560,132814080
4/6/2005,115491560,90720000
4/7/2005,82856728,70156800
4/8/2005,85003488,56125440
4/9/2005,42601100,46690560
4/10/2005,25485648,39191040
4/11/2005,18689168,33626880
4/12/2005,13621507,29030400
4/13/2005,10969008,25885440
4/14/2005,8368111,23514624
4/15/2005,6640484,21168000
4/16/2005,5853815,17152128
4/17/2005,5234128,13450752
4/18/2005,4807042,12071808
4/19/2005,4562470,12579840
4/20/2005,4380168,12120192
4/21/2005,4265528,11781504
4/22/2005,4299526,11079936
4/23/2005,4260516,9700992
4/24/2005,7796082,18410112
4/25/2005,14180374,29030400
4/26/2005,12770534,24192000
4/27/2005,13294864,22111488
4/28/2005,18389520,26611200
4/29/2005,18220930,25159680
4/30/2005,17394560,21168000
5/1/2005,19016032,19982592
5/2/2005,19567700,19160064
5/3/2005,19634800,17708544
5/4/2005,16731361,16498944
5/5/2005,13640698,15507072
5/6/2005,12343776,15918336
5/7/2005,9729810,13668480
5/8/2005,7935159,12652416
5/9/2005,6564406,11829888
5/10/2005,5680103,10354176
5/11/2005,4990536,9604224
5/12/2005,4519794,8854272
5/13/2005,4181196,8080128
5/14/2005,3870541,7426944
5/15/2005,4119958,7789824
5/16/2005,4769781,8322048
5/17/2005,4488702,7644672
5/18/2005,4645916,7330176
5/19/2005,4077127,6362496
5/20/2005,4006498,5491584
5/21/2005,3717478,5177088
5/22/2005,3688758,5031936
5/23/2005,3799001,4983552
5/24/2005,3821579,5152896
5/25/2005,3984003,5007744
5/26/2005,4062320,5080320
5/27/2005,4326438,5007744
5/28/2005,4822632,4959360
5/29/2005,6774516,5322240
5/30/2005,7667934,5394816
5/31/2005,6213571,5056128
6/1/2005,6442490,4620672
6/2/2005,5799262,4644864
6/3/2005,6305729,4354560
6/4/2005,5379018,4185216
6/5/2005,6792140,4112640
6/6/2005,5586752,4064256
6/7/2005,6606814,4983552
6/8/2005,7451305,6193152
6/9/2005,6139954,5781888
6/10/2005,6366566,6096384
6/11/2005,6378999,6338304
6/12/2005,6681542,5830272
6/13/2005,8257538,5685120
6/14/2005,5539166,7693056
6/15/2005,4922162,6483456
6/16/2005,5009702,5660928
6/17/2005,6055387,5806080
6/18/2005,6659050,5443200
6/19/2005,6930998,4765824
6/20/2005,7071419,4669056
6/21/2005,6421408,5491584
6/22/2005,6769522,5636736
6/23/2005,6214771,4838400
6/24/2005,5550568,4935168
6/25/2005,5005390,4741632
6/26/2005,4814279,4378752
6/27/2005,4915056,4572288
6/28/2005,4677834,5975424
6/29/2005,6791044,5927040
6/30/2005,11086369,6773760
7/1/2005,12559204,6289920
7/2/2005,10933418,6048000
7/3/2005,7611003,4330368
7/4/2005,6852108,4378752
7/5/2005,8626198,3773952
7/6/2005,7318946,4790016
7/7/2005,10006492,5636736
7/8/2005,8679366,7064064
7/9/2005,14644410,7644672
7/10/2005,16254508,5539968
7/11/2005,18477622,4935168
7/12/2005,16584844,5467392
7/13/2005,12620110,6120576
7/14/2005,14170718,5636736
7/15/2005,9383550,5709312
7/16/2005,8819763,5612544
7/17/2005,7690858,3870720
7/18/2005,7597556,3798144
7/19/2005,6697504,5346432
7/20/2005,6932270,5419008
7/21/2005,5819396,4717440
7/22/2005,5871092,4862592
7/23/2005,5824706,4959360
7/24/2005,5306966,4233600
7/25/2005,5461054,3991680
7/26/2005,5273810,4741632
7/27/2005,5547500,4427136
7/28/2005,4870228,4281984
7/29/2005,4684522,4306176
7/30/2005,5328778,4644864
7/31/2005,4487226,4209408
8/1/2005,5575710,4209408
8/2/2005,4725768,4378752
8/3/2005,4556713,4402944
8/4/2005,4715784,4209408
8/5/2005,5437541,4136832
8/6/2005,5831516,4378752
8/7/2005,5188426,4064256
8/8/2005,4339138,4257792
8/9/2005,4844575,4814208
8/10/2005,7382470,4838400
8/11/2005,7251502,4475520
8/12/2005,5903914,5104512
8/13/2005,6492364,5346432
8/14/2005,9739813,5031936
8/15/2005,10947716,5443200
8/16/2005,12483295,4306176
8/17/2005,12137735,3749760
8/18/2005,10279455,3943296
8/19/2005,7855677,3822336
8/20/2005,9094970,3943296
8/21/2005,7183909,3943296
8/22/2005,6585332,3894912
8/23/2005,5892815,4136832
8/24/2005,5165968,4233600
8/25/2005,4786770,4161024
8/26/2005,5148281,4281984
8/27/2005,5192344,6556032
8/28/2005,4773966,6289920
8/29/2005,5372552,4717440
8/30/2005,5762982,4499712
8/31/2005,6523925,5128704
9/1/2005,8180831,4717440
9/2/2005,8884187,4765824
9/3/2005,13720255,4548096
9/4/2005,12401372,3628800
9/5/2005,10906279,3846528
9/6/2005,11323696,4040064
9/7/2005,8293116,3967488
9/8/2005,7659032,4427136
9/9/2005,8233457,4330368
9/10/2005,7071645,4330368
9/11/2005,5367684,4717440
9/12/2005,5199352,4281984
9/13/2005,5799640,4354560
9/14/2005,4921452,4572288
9/15/2005,3986465,4402944
9/16/2005,5678150,4499712
9/17/2005,6797824,3919104
9/18/2005,5590302,3217536
9/19/2005,4506127,3798144
9/20/2005,5602886,4185216
9/21/2005,4003106,4330368
9/22/2005,5393698,4257792
9/23/2005,3866959,4499712
9/24/2005,3694732,4402944
9/25/2005,3874817,4523904
9/26/2005,4368664,4281984
9/27/2005,6941673,3773952
9/28/2005,8651559,3314304
9/29/2005,6463370,3967488
9/30/2005,10432671,4161024
10/1/2005,8096329,4064256
10/2/2005,11748414,4136832
10/3/2005,10221834,4185216
10/4/2005,8835457,4209408
10/5/2005,10279726,4209408
10/6/2005,8040970,4209408
10/7/2005,8188866,4209408
10/8/2005,14664159,12991104
10/9/2005,142467760,38707200
10/10/2005,163704576,27578880
10/11/2005,92499944,15603840
10/12/2005,63816164,18676224
10/13/2005,104862832,61205760
10/14/2005,172584112,60721920
10/15/2005,141887664,50803200
10/16/2005,111629512,40158720
10/17/2005,75165640,28062720
10/18/2005,67297912,22014720
10/19/2005,40806788,17515008
10/20/2005,29492696,14321664
10/21/2005,17927308,13281408
10/22/2005,12428898,12216960
10/23/2005,19415930,26127360
10/24/2005,29535722,37497600
10/25/2005,30124940,35320320
10/26/2005,43726824,59270400
10/27/2005,54222780,44513280
10/28/2005,52068908,32659200
10/29/2005,48520204,25885440
10/30/2005,39271092,21869568
10/31/2005,40465448,19353600
11/1/2005,34979564,17418240
11/2/2005,26237158,15845760
11/3/2005,20486532,15434496
11/4/2005,16043042,13595904
11/5/2005,12855947,12096000
11/6/2005,9884229,10813824
11/7/2005,9399256,10450944
11/8/2005,8819641,10184832
11/9/2005,7379834,9700992
11/10/2005,9715636,11684736
11/11/2005,10968223,14224896
11/12/2005,9740005,12531456
11/13/2005,10177189,10281600
11/14/2005,8259647,9192960
11/15/2005,9833443,9338112
11/16/2005,9210315,10958976
11/17/2005,17634682,21313152
11/18/2005,21778242,25401600
11/19/2005,20704772,18869760
11/20/2005,20694146,15168384
11/21/2005,18486934,13547520
11/22/2005,23748288,14805504
11/23/2005,20984012,16136064
11/24/2005,19676020,14878080
11/25/2005,16890724,13837824
11/26/2005,14566804,12337920
11/27/2005,12548317,10160640
11/28/2005,11031685,9700992
11/29/2005,8943848,9749376
11/30/2005,24746822,37013760
12/1/2005,46385472,53464320
12/2/2005,34219104,35562240
12/3/2005,41172932,28546560
12/4/2005,36983840,23514624
12/5/2005,45212396,20514816
12/6/2005,31083066,18434304
12/7/2005,26130776,16402176
12/8/2005,22820210,14611968
12/9/2005,19036444,13112064
12/10/2005,15582653,10838016
12/11/2005,12657033,10571904
12/12/2005,10301649,10523520
12/13/2005,8619144,10063872
12/14/2005,7631272,8926848
12/15/2005,7118428,8733312
12/16/2005,6765586,11007360
12/17/2005,6755570,15797376
12/18/2005,6744102,15748992
12/19/2005,6428340,12362112
12/20/2005,6431858,11370240
12/21/2005,6029654,12096000
12/22/2005,5983639,12313728
12/23/2005,5801492,11055744
12/24/2005,5711711,10039680
12/25/2005,5641880,9821952
12/26/2005,8338897,14950656
12/27/2005,10489996,22135680
12/28/2005,8731458,20006784
12/29/2005,8464932,18192384
12/30/2005,9607773,30965760
12/31/2005,10695493,33626880
1/1/2006,7349884,27095040
1/2/2006,8596339,22425984
1/3/2006,8294826,23224320
1/4/2006,14611997,22764672
1/5/2006,11974610,19740672
1/6/2006,11291493,19692288
1/7/2006,11216791,18216576
1/8/2006,9112427,15748992
1/9/2006,8207803,14636160
1/10/2006,7442551,14055552
1/11/2006,6947796,14128128
1/12/2006,9434473,20708352
1/13/2006,12224597,28546560
1/14/2006,9274552,35562240
1/15/2006,20034924,80801280
1/16/2006,29154896,57818880
1/17/2006,23340992,46932480
1/18/2006,22505882,68221440
1/19/2006,29814922,141523200
1/20/2006,52037684,95316480
1/21/2006,32573428,69672960
1/22/2006,49574272,56125440
1/23/2006,37648292,47658240
1/24/2006,55796680,42336000
1/25/2006,37883460,37255680
1/26/2006,33835988,32175360
1/27/2006,30865012,28546560
1/28/2006,22630364,25885440
1/29/2006,18093602,24675840
1/30/2006,17076016,24675840
1/31/2006,21347364,28304640
2/1/2006,30073312,36288000
2/2/2006,40274892,33626880
2/3/2006,47788968,34110720
2/4/2006,74154952,50803200
2/5/2006,103666392,55399680
2/6/2006,113915648,54190080
2/7/2006,114743824,44029440
2/8/2006,99145608,37739520
2/9/2006,80581968,32175360
2/10/2006,59357496,28062720
2/11/2006,40090136,25159680
2/12/2006,26471576,22571136
2/13/2006,19246328,20490624
2/14/2006,14536105,18966528
2/15/2006,11264448,17877888
2/16/2006,10459451,17055360
2/17/2006,13669134,17176320
2/18/2006,18232066,16595712
2/19/2006,21174972,14515200
2/20/2006,16570798,11829888
2/21/2006,15661599,11733120
2/22/2006,14283835,11152512
2/23/2006,12237125,11031552
2/24/2006,10814329,11200896
2/25/2006,10131219,10717056
2/26/2006,9173045,8854272
2/27/2006,8763109,8854272
2/28/2006,7985324,9192960
3/1/2006,7449790,9434880
3/2/2006,6342772,8491392
3/3/2006,5781182,8176896
3/4/2006,5310097,8201088
3/5/2006,5023559,6096384
3/6/2006,4939791,6943104
3/7/2006,5257550,7838208
3/8/2006,4920946,7354368
3/9/2006,4742458,7088256
3/10/2006,5925790,7281792
3/11/2006,8868380,7959168
3/12/2006,8773188,7064064
3/13/2006,10460573,7354368
3/14/2006,13235570,10571904
3/15/2006,17838240,12991104
3/16/2006,13751480,11684736
3/17/2006,18827308,10886400
3/18/2006,15158420,10571904
3/19/2006,12820536,9338112
3/20/2006,9938961,8926848
3/21/2006,8703944,9168768
3/22/2006,8020751,8370432
3/23/2006,7265234,7862400
3/24/2006,6035356,7330176
3/25/2006,5389784,6773760
3/26/2006,5051666,6749568
3/27/2006,4858514,6846336
3/28/2006,4781874,6967296
3/29/2006,4528984,6701184
3/30/2006,4284500,6556032
3/31/2006,4041408,5975424
4/1/2006,3810406,5781888
4/2/2006,4634747,5370624
4/3/2006,5279705,5685120
4/4/2006,8059415,6628608
4/5/2006,9663089,7693056
4/6/2006,7693000,7789824
4/7/2006,7782096,7354368
4/8/2006,6842320,7330176
4/9/2006,9498289,7959168
4/10/2006,7851279,7741440
4/11/2006,7092097,7257600
4/12/2006,6248924,7064064
4/13/2006,6364004,6967296
4/14/2006,5885793,6846336
4/15/2006,7113735,7330176
4/16/2006,7678244,8515584
4/17/2006,6755464,7789824
4/18/2006,6208846,7185024
4/19/2006,5175093,6531840
4/20/2006,5221265,6048000
4/21/2006,4390762,5709312
4/22/2006,4025246,5564160
4/23/2006,9805804,16087680
4/24/2006,25091490,41368320
4/25/2006,32155416,43061760
4/26/2006,33240488,35320320
4/27/2006,32552618,30240000
4/28/2006,31696630,24675840
4/29/2006,27602394,20974464
4/30/2006,24043942,18119808
5/1/2006,18403606,15773184
5/2/2006,14915259,13765248
5/3/2006,11725046,12386304
5/4/2006,8851096,11249280
5/5/2006,6781798,10063872
5/6/2006,5402328,8467200
5/7/2006,4497541,7499520
5/8/2006,3905637,6991488
5/9/2006,3634070,7741440
5/10/2006,3467102,7475328
5/11/2006,3356978,8612352
5/12/2006,5611686,13934592
5/13/2006,12922784,16111872
5/14/2006,12914993,16257024
5/15/2006,13232021,15023232
5/16/2006,12899989,17345664
5/17/2006,22233856,22232448
5/18/2006,21499268,21409920
5/19/2006,19144920,19668096
5/20/2006,19600504,20055168
5/21/2006,21141580,17781120
5/22/2006,20996290,16063488
5/23/2006,17727696,15361920
5/24/2006,14714128,14007168
5/25/2006,14872107,12845952
5/26/2006,11195176,12289536
5/27/2006,10961454,13233024
5/28/2006,8976553,12386304
5/29/2006,7403094,10886400
5/30/2006,7477454,9338112
5/31/2006,8037880,11805696
6/1/2006,8993886,17297280
6/2/2006,9760367,15797376
6/3/2006,10804305,12773376
6/4/2006,12355279,17950464
6/5/2006,18835100,18966528
6/6/2006,16894150,17635968
6/7/2006,25108656,15410304
6/8/2006,28131446,20248704
6/9/2006,31036870,20901888
6/10/2006,23538490,18047232
6/11/2006,22745360,17515008
6/12/2006,20724844,17369856
6/13/2006,22347098,17176320
6/14/2006,18743558,16063488
6/15/2006,15856200,15192576
6/16/2006,12010255,15482880
6/17/2006,9242951,13402368
6/18/2006,8013562,11539584
6/19/2006,7194177,10571904
6/20/2006,8279402,9991296
6/21/2006,5972982,9410688
6/22/2006,5679922,8588160
6/23/2006,7534590,8031744
6/24/2006,5368744,7305984
6/25/2006,5997118,7039872
6/26/2006,26403040,29756160
6/27/2006,78133424,141281280
6/28/2006,124627056,389491200
6/29/2006,216924208,377395200
6/30/2006,187144464,163054080
7/1/2006,230017584,93381120
7/2/2006,195285152,63141120
7/3/2006,126478944,48142080
7/4/2006,74848104,39674880
7/5/2006,38845148,32901120
7/6/2006,23160206,27095040
7/7/2006,15360848,22667904
7/8/2006,11701523,20030976
7/9/2006,8440321,18264960
7/10/2006,6913340,16740864
7/11/2006,6030672,14031360
7/12/2006,5160882,11684736
7/13/2006,6067910,11225088
7/14/2006,6592446,11539584
7/15/2006,6725102,9991296
7/16/2006,10031185,9507456
7/17/2006,8012672,9338112
7/18/2006,6432162,8563968
7/19/2006,6316058,7983360
7/20/2006,6170954,7596288
7/21/2006,6142310,7451136
7/22/2006,5713065,7886592
7/23/2006,14660686,8684928
7/24/2006,17811736,7838208
7/25/2006,14207582,7693056
7/26/2006,14067497,7475328
7/27/2006,11733969,6967296
7/28/2006,12718680,7039872
7/29/2006,12156094,6967296
7/30/2006,13332033,6144768
7/31/2006,11567130,6604416
8/1/2006,12432234,7644672
8/2/2006,11768594,7088256
8/3/2006,10116003,7064064
8/4/2006,8566895,6459264
8/5/2006,7700829,5878656
8/6/2006,6900034,4378752
8/7/2006,6667954,4088448
8/8/2006,6665374,4910976
8/9/2006,7379100,4790016
8/10/2006,5532710,4523904
8/11/2006,5208340,4136832
8/12/2006,5708868,4523904
8/13/2006,6103485,3798144
8/14/2006,5266582,4161024
8/15/2006,5960201,4644864
8/16/2006,5589382,4959360
8/17/2006,5979076,4862592
8/18/2006,5702012,4741632
8/19/2006,5938472,4862592
8/20/2006,7126738,4572288
8/21/2006,6717764,7064064
8/22/2006,8499052,6943104
8/23/2006,12757747,5104512
8/24/2006,10456053,4499712
8/25/2006,11820374,4354560
8/26/2006,10241247,5031936
8/27/2006,11782130,5733504
8/28/2006,31524080,7281792
8/29/2006,37918588,10354176
8/30/2006,55565036,24675840
8/31/2006,76985488,23877504
9/1/2006,57727696,16861824
9/2/2006,62084464,15023232
9/3/2006,57842336,14249088
9/4/2006,57912120,12265344
9/5/2006,36732276,10184832
9/6/2006,28067244,10571904
9/7/2006,21317134,9725184
9/8/2006,17071660,9386496
9/9/2006,13560123,8636544
9/10/2006,11321912,8152704
9/11/2006,10048951,7499520
9/12/2006,8101520,7257600
9/13/2006,7445974,6943104
9/14/2006,6887146,6749568
9/15/2006,21368778,18918144
9/16/2006,39061480,35320320
9/17/2006,38020268,24917760
9/18/2006,26060348,19039104
9/19/2006,23417470,16208640
9/20/2006,26922844,14708736
9/21/2006,21084244,13571712
9/22/2006,17388414,12168576
9/23/2006,15901448,11104128
9/24/2006,13723552,11660544
9/25/2006,11707455,11660544
9/26/2006,9910537,10958976
9/27/2006,9881727,10233216
9/28/2006,7675642,9894528
9/29/2006,11255755,16426368
9/30/2006,19343784,24917760
10/1/2006,18208084,19208448
10/2/2006,25446748,18458496
10/3/2006,21821324,17200512
10/4/2006,21497952,15361920
10/5/2006,20532916,14321664
10/6/2006,20174846,13547520
10/7/2006,20092622,12337920
10/8/2006,15689140,11176704
10/9/2006,13720660,10233216
10/10/2006,11286591,9313920
10/11/2006,9099891,8951040
10/12/2006,10725941,9265536
10/13/2006,10010577,9096192
10/14/2006,8988997,8346240
10/15/2006,7275616,7886592
10/16/2006,7635497,7523712
10/17/2006,7419668,7838208
10/18/2006,15460461,12773376
10/19/2006,21685652,16377984
10/20/2006,19375720,14853888
10/21/2006,25800820,33868800
10/22/2006,29527250,28546560
10/23/2006,34302912,21990528
10/24/2006,28968636,18289152
10/25/2006,24359594,15845760
10/26/2006,26317770,14321664
10/27/2006,19777932,13184640
10/28/2006,20047690,24192000
10/29/2006,40439028,71608320
10/30/2006,55907296,46690560
10/31/2006,44067996,36288000
11/1/2006,52359772,29998080
11/2/2006,37887960,28304640
11/3/2006,55386096,28788480
11/4/2006,36654288,24192000
11/5/2006,32246652,21579264
11/6/2006,26475926,19764864
11/7/2006,22090314,18119808
11/8/2006,19060358,19377792
11/9/2006,29444954,38465280
11/10/2006,34235644,33384960
11/11/2006,27563640,27578880
11/12/2006,21449636,24675840
11/13/2006,21369410,22958208
11/14/2006,29930516,22401792
11/15/2006,22290792,22159872
11/16/2006,21368782,20466432
11/17/2006,30415390,70640640
11/18/2006,53652772,69914880
11/19/2006,41813620,51770880
11/20/2006,59415720,42336000
11/21/2006,44308568,35320320
11/22/2006,46143652,29514240
11/23/2006,29105460,28788480
11/24/2006,26612018,35804160
11/25/2006,24325252,30965760
11/26/2006,20092150,27336960
11/27/2006,18363692,25159680
11/28/2006,14872914,23103360
11/29/2006,13156861,21288960
11/30/2006,10554862,19135872
12/1/2006,9394023,18434304
12/2/2006,13168128,23998464
12/3/2006,15758866,26853120
12/4/2006,15650846,23708160
12/5/2006,17200064,21143808
12/6/2006,15737827,19184256
12/7/2006,17263432,17660160
12/8/2006,13448578,16257024
12/9/2006,12681071,14539392
12/10/2006,11499473,13910400
12/11/2006,10722025,13474944
12/12/2006,9868971,13063680
12/13/2006,9002342,12604032
12/14/2006,9323441,12845952
12/15/2006,9433096,12991104
12/16/2006,8743087,12410496
12/17/2006,8466428,11805696
12/18/2006,7660095,11297664
12/19/2006,7816784,11128320
12/20/2006,8085904,10692864
12/21/2006,7532507,10475136
12/22/2006,7419096,10329984
12/23/2006,9112811,11878272
12/24/2006,12102907,15458688
12/25/2006,10060474,14442624
12/26/2006,9291861,13692672
12/27/2006,10320230,17055360
12/28/2006,10187308,16450560
12/29/2006,11315216,14829696
12/30/2006,10666041,13474944
12/31/2006,10321118,12894336
1/1/2007,9367280,12652416
1/2/2007,12772670,17515008
1/3/2007,14628045,16837632
1/4/2007,11782466,15192576
1/5/2007,12603633,14611968
1/6/2007,15508353,19764864
1/7/2007,25572390,36288000
1/8/2007,35369796,38465280
1/9/2007,57256240,51287040
1/10/2007,62596060,38707200
