datetime,delMontague_lag2_regression_disagg,delMontague_lag2_perfect_foresight,delMontague_lag2_same_day,delMontague_lag1_regression_disagg,delMontague_lag1_perfect_foresight,delMontague_lag1_same_day,delTrenton_lag4_regression_disagg,delTrenton_lag4_perfect_foresight,delTrenton_lag4_same_day,delTrenton_lag3_regression_disagg,delTrenton_lag3_perfect_foresight,delTrenton_lag3_same_day,delTrenton_lag2_regression_disagg,delTrenton_lag2_perfect_foresight,delTrenton_lag2_same_day,delTrenton_lag1_regression_disagg,delTrenton_lag1_perfect_foresight,delTrenton_lag1_same_day,delMontague_lag1_regression_agg,delMontague_lag2_regression_agg,delTrenton_lag1_regression_agg,delTrenton_lag2_regression_agg,delTrenton_lag3_regression_agg,delTrenton_lag4_regression_agg,delMontague_lag0_moving_average,delMontague_lag1_moving_average,delMontague_lag2_moving_average,delTrenton_lag0_moving_average,delTrenton_lag1_moving_average,delTrenton_lag2_moving_average,delTrenton_lag3_moving_average,delTrenton_lag4_moving_average
5/16/1968,2732.228389,2940.508401,2894.703194,2677.503349,2674.073714,2894.703194,4960.190073,4051.550215,6008.90315,4902.823169,4487.640584,6008.90315,3661.489838,2851.975381,6008.90315,2967.787433,2903.120244,6008.90315,497.1241746,495.5822853,0.001001017,0.001002793,0.001004571,0.001006334,1604.29623,1604.29623,1604.29623,3986.18109,3986.18109,3986.18109,3986.18109,3986.18109
5/17/1968,2171.818133,3015.292061,2357.028915,2942.065379,2940.508401,2357.028915,3983.963172,4142.354035,4879.288178,4731.44247,4051.550215,4879.288178,4680.647886,4487.640584,4879.288178,3381.18357,2851.975381,4879.288178,525.4458387,523.8016374,0.001001017,0.001002793,0.001004571,0.001006334,1540.148915,1540.148915,1540.148915,3856.115248,3856.115248,3856.115248,3856.115248,3856.115248
5/18/1968,2604.465774,3048.69394,3040.155482,3013.797759,3015.292061,3040.155482,3629.770101,5750.89955,4618.474378,3859.477226,4142.354035,4618.474378,4916.776154,4051.550215,4618.474378,4075.79509,4487.640584,4618.474378,1214.133943,1209.829009,0.001001017,0.001002793,0.001004571,0.001006334,1665.066647,1665.066647,1665.066647,3764.183267,3764.183267,3764.183267,3764.183267,3764.183267
5/19/1968,2299.729405,2271.074328,2722.635266,3047.38705,3048.69394,2722.635266,3503.87122,5357.034575,4530.105403,4083.595855,5750.89955,4530.105403,4443.639474,4142.354035,4530.105403,5149.957682,4051.550215,4530.105403,1180.956156,1176.785139,0.001001017,0.001002793,0.001004571,0.001006334,1880.996781,1880.996781,1880.996781,3803.373969,3803.373969,3803.373969,3803.373969,3803.373969
5/20/1968,1655.46329,1748.115471,1904.30852,2273.169202,2271.074328,1904.30852,1987.431659,4865.539082,2384.529756,2498.542504,5357.034575,2384.529756,3056.63661,5750.89955,2384.529756,3438.949866,4142.354035,2384.529756,713.0436761,710.7042283,0.001001017,0.001002793,0.001004571,0.001006334,2016.265039,2016.265039,2016.265039,3873.932578,3873.932578,3873.932578,3873.932578,3873.932578
5/21/1968,1809.869132,2116.477101,2007.712173,1734.09262,1748.115471,2007.712173,2648.727159,4686.563077,3162.890317,2502.368998,4865.539082,3162.890317,3122.721651,5357.034575,3162.890317,3626.486656,5750.89955,3162.890317,594.1232931,592.2279121,0.001001017,0.001002793,0.001004571,0.001006334,2198.918768,2198.918768,2198.918768,3942.133131,3942.133131,3942.133131,3942.133131,3942.133131
5/22/1968,2210.354856,2568.076431,2448.537922,2109.350547,2116.477101,2448.537922,4435.469775,6200.281258,5606.163834,4300.110045,4686.563077,5606.163834,4274.279311,4865.539082,5606.163834,4762.874675,5357.034575,5606.163834,678.0291012,675.8215102,0.001001017,0.001002793,0.001004571,0.001006334,2359.601401,2359.601401,2359.601401,4169.128292,4169.128292,4169.128292,4169.128292,4169.128292
5/23/1968,2524.066029,3175.970372,2811.993203,2571.569515,2568.076431,2811.993203,4771.37388,7022.626084,6021.286122,4758.417094,6200.281258,6021.286122,4737.35007,4686.563077,6021.286122,4517.350471,4865.539082,6021.286122,818.7754758,816.032828,0.001001017,0.001002793,0.001004571,0.001006334,2523.079518,2523.079518,2523.079518,4385.490407,4385.490407,4385.490407,4385.490407,4385.490407
5/24/1968,2641.218608,2964.420607,3050.985833,3171.039202,3175.970372,3050.985833,4908.806653,6859.835141,6286.997579,5313.368412,7022.626084,6286.997579,5445.412584,6200.281258,6286.997579,4779.333996,4686.563077,6286.997579,1135.555863,1131.567343,0.001001017,0.001002793,0.001004571,0.001006334,2617.51496,2617.51496,2617.51496,4593.667199,4593.667199,4593.667199,4593.667199,4593.667199
5/25/1968,2480.815354,2914.988345,2869.030615,2969.473816,2964.420607,2869.030615,4420.532662,6238.989549,5665.290967,4789.099494,6859.835141,5665.290967,5406.893313,7022.626084,5665.290967,5149.276438,6200.281258,5665.290967,1083.05203,1079.273433,0.001001017,0.001002793,0.001004571,0.001006334,2559.155539,2559.155539,2559.155539,4753.381404,4753.381404,4753.381404,4753.381404,4753.381404
5/26/1968,2323.922226,2640.341411,2738.360722,2919.679741,2914.988345,2738.360722,4568.969904,5721.96559,6028.664893,5042.256923,6238.989549,6028.664893,5630.274917,6859.835141,6028.664893,6076.958025,7022.626084,6028.664893,1157.402939,1153.326711,0.001001017,0.001002793,0.001004571,0.001006334,2558.255006,2558.255006,2558.255006,5040.868566,5040.868566,5040.868566,5040.868566,5040.868566
5/27/1968,2127.607376,2481.296223,2509.610595,2644.422577,2640.341411,2509.610595,4601.11382,5688.059627,6118.881513,5018.773696,5721.96559,6118.881513,5623.554799,6238.989549,6118.881513,6153.453577,6859.835141,6118.881513,1077.249178,1073.493705,0.001001017,0.001002793,0.001004571,0.001006334,2631.48685,2631.48685,2631.48685,5506.065115,5506.065115,5506.065115,5506.065115,5506.065115
5/28/1968,1983.901066,2238.868119,2355.509978,2477.363978,2481.296223,2355.509978,4505.31218,5986.323078,6032.175498,4906.002244,5688.059627,6032.175498,5443.312502,5721.96559,6032.175498,5917.435096,6238.989549,6032.175498,1052.575811,1048.918487,0.001001017,0.001002793,0.001004571,0.001006334,2694.916965,2694.916965,2694.916965,5872.231034,5872.231034,5872.231034,5872.231034,5872.231034
5/29/1968,1767.703286,2038.014944,2070.37413,2225.791173,2238.868119,2070.37413,4218.008926,5433.119866,5537.00981,4606.585922,5986.323078,5537.00981,5022.827158,5688.059627,5537.00981,5427.02488,5721.96559,5537.00981,890.3918838,887.3722077,0.001001017,0.001002793,0.001004571,0.001006334,2685.113876,2685.113876,2685.113876,5933.881699,5933.881699,5933.881699,5933.881699,5933.881699
5/30/1968,1640.823563,1885.529571,1915.413149,2034.994488,2038.014944,1915.413149,3995.005711,5136.649395,5251.014455,4336.263039,5433.119866,5251.014455,4800.425781,5986.323078,5251.014455,5008.543998,5688.059627,5251.014455,803.6589926,800.9744288,0.001001017,0.001002793,0.001004571,0.001006334,2604.91517,2604.91517,2604.91517,5927.987889,5927.987889,5927.987889,5927.987889,5927.987889
5/31/1968,1660.145766,1898.74651,1891.320714,1869.810153,1885.529571,1891.320714,4148.889354,5256.322106,5369.547501,4334.727291,5136.649395,5369.547501,4640.870738,5433.119866,5369.547501,5118.433414,5986.323078,5369.547501,664.2302116,662.0743391,0.001001017,0.001002793,0.001004571,0.001006334,2464.872356,2464.872356,2464.872356,5907.440332,5907.440332,5907.440332,5907.440332,5907.440332
6/1/1968,1948.31386,2579.153329,2208.860767,1887.865477,1898.74651,2208.860767,4592.589083,5671.275463,5936.671133,4518.475279,5256.322106,5936.671133,4770.243501,5136.649395,5936.671133,5088.100468,5433.119866,5936.671133,648.6195307,646.5219952,0.001001017,0.001002793,0.001004571,0.001006334,2314.843098,2314.843098,2314.843098,5976.094493,5976.094493,5976.094493,5976.094493,5976.094493
6/2/1968,2231.983503,2855.199294,2624.622268,2553.843203,2579.153329,2624.622268,4666.520109,5504.423431,6119.070279,4887.745047,5671.275463,6119.070279,5054.820665,5256.322106,6119.070279,4780.976497,5136.649395,6119.070279,1061.489184,1057.796436,0.001001017,0.001002793,0.001004571,0.001006334,2232.996718,2232.996718,2232.996718,5885.823727,5885.823727,5885.823727,5885.823727,5885.823727
6/3/1968,2361.51953,2623.956152,2846.242141,2834.593388,2855.199294,2846.242141,4605.940247,5567.035386,6156.760519,4937.990657,5504.423431,6156.760519,5384.846292,5671.275463,6156.760519,5091.22861,5256.322106,6156.760519,1252.204057,1247.744902,0.001001017,0.001002793,0.001004571,0.001006334,2233.390592,2233.390592,2233.390592,5737.937851,5737.937851,5737.937851,5737.937851,5737.937851
6/4/1968,2279.062399,2671.393532,2696.086784,2623.205255,2623.956152,2696.086784,4239.877778,5581.326073,5543.454755,4471.497489,5567.035386,5543.454755,4894.297516,5504.423431,5543.454755,5290.610893,5671.275463,5543.454755,1043.557574,1039.936053,0.001001017,0.001002793,0.001004571,0.001006334,2249.225998,2249.225998,2249.225998,5613.551228,5613.551228,5613.551228,5613.551228,5613.551228
6/5/1968,2266.66993,2709.503703,2687.034485,2681.967565,2671.393532,2687.034485,4125.967268,5451.642742,5414.8261,4413.79789,5581.326073,5414.8261,4828.108953,5567.035386,5414.8261,5002.755606,5504.423431,5414.8261,1101.950388,1098.096374,0.001001017,0.001002793,0.001004571,0.001006334,2324.522502,2324.522502,2324.522502,5582.699469,5582.699469,5582.699469,5582.699469,5582.699469
6/6/1968,2149.543714,2425.271541,2588.424467,2718.098396,2709.503703,2588.424467,4018.477877,5196.68701,5359.35524,4445.105596,5451.642742,5359.35524,4918.251027,5581.326073,5359.35524,5038.042867,5567.035386,5359.35524,1179.866299,1175.699673,0.001001017,0.001002793,0.001004571,0.001006334,2447.098519,2447.098519,2447.098519,5583.555272,5583.555272,5583.555272,5583.555272,5583.555272
6/7/1968,1970.836671,2364.399696,2352.123572,2429.982312,2425.271541,2352.123572,3903.710476,4997.36379,5186.608064,4248.025963,5196.68701,5186.608064,4791.745589,5451.642742,5186.608064,5143.846922,5581.326073,5186.608064,1053.723213,1050.061331,0.001001017,0.001002793,0.001004571,0.001006334,2563.631299,2563.631299,2563.631299,5595.103885,5595.103885,5595.103885,5595.103885,5595.103885
6/8/1968,1902.647725,2130.96128,2293.048622,2367.494536,2364.399696,2293.048622,3801.441723,4648.275919,5092.588956,4143.143542,4997.36379,5092.588956,4643.604344,5196.68701,5092.588956,4937.114611,5451.642742,5092.588956,1091.51057,1087.698237,0.001001017,0.001002793,0.001004571,0.001006334,2627.69167,2627.69167,2627.69167,5512.020109,5512.020109,5512.020109,5512.020109,5512.020109
6/9/1968,1701.363088,1907.791744,2034.279964,2133.674796,2130.96128,2034.279964,3656.899481,4068.449026,4879.765204,3996.218836,4648.275919,4879.765204,4428.3685,4997.36379,4879.765204,4852.09122,5196.68701,4879.765204,945.5829285,942.3477902,0.001001017,0.001002793,0.001004571,0.001006334,2594.091943,2594.091943,2594.091943,5455.153501,5455.153501,5455.153501,5455.153501,5455.153501
6/10/1968,1451.532908,1709.106179,1737.820213,1911.082039,1907.791744,1737.820213,3374.730734,4434.605823,4483.515718,3760.564427,4068.449026,4483.515718,4156.440567,4648.275919,4483.515718,4496.617199,4997.36379,4483.515718,826.5231346,823.7506629,0.001001017,0.001002793,0.001004571,0.001006334,2470.895206,2470.895206,2470.895206,5382.751721,5382.751721,5382.751721,5382.751721,5382.751721
6/11/1968,1731.200615,1797.429755,2012.373776,1712.911747,1709.106179,2012.373776,3698.922296,4073.784191,4839.650177,3613.656078,4434.605823,4839.650177,4102.467497,4068.449026,4839.650177,4360.123379,4648.275919,4839.650177,810.7902514,808.0783037,0.001001017,0.001002793,0.001004571,0.001006334,2350.602578,2350.602578,2350.602578,5273.480543,5273.480543,5273.480543,5273.480543,5273.480543
6/12/1968,1449.126761,1162.253304,1654.556958,1797.571118,1797.429755,1654.556958,3313.095329,3043.174858,4278.688376,3626.097083,4073.784191,4278.688376,3563.653358,4434.605823,4278.688376,4132.163049,4068.449026,4278.688376,612.4848695,610.5216432,0.001001017,0.001002793,0.001004571,0.001006334,2175.700896,2175.700896,2175.700896,5080.163891,5080.163891,5080.163891,5080.163891,5080.163891
6/13/1968,1061.900688,1363.56595,1092.9957,1162.985442,1162.253304,1092.9957,2664.62345,3733.695944,3217.350254,2801.983932,3043.174858,3217.350254,2966.915841,4073.784191,3217.350254,3328.423406,4434.605823,3217.350254,97.69861758,97.47435083,0.001001017,0.001002793,0.001004571,0.001006334,1959.322465,1959.322465,1959.322465,4892.273811,4892.273811,4892.273811,4892.273811,4892.273811
6/14/1968,2176.396854,2807.417305,2313.360599,1370.879776,1363.56595,2313.360599,4253.462576,5352.756913,5200.739498,3458.344427,3733.695944,5200.739498,3693.871606,3043.174858,5200.739498,3705.893552,4073.784191,5200.739498,394.8063819,393.6270454,0.001001017,0.001002793,0.001004571,0.001006334,1811.09703,1811.09703,1811.09703,4775.127024,4775.127024,4775.127024,4775.127024,4775.127024
6/15/1968,2010.998801,1473.560396,2329.375141,2810.686273,2807.417305,2329.375141,3930.411436,4571.874358,5107.127259,4640.57494,5352.756913,5107.127259,4040.151401,3733.695944,5107.127259,3775.793571,3043.174858,5107.127259,914.1946318,911.0822342,0.001001017,0.001002793,0.001004571,0.001006334,1774.678749,1774.678749,1774.678749,4608.994737,4608.994737,4608.994737,4608.994737,4608.994737
6/16/1968,1283.314436,2545.675207,1307.715381,1474.209335,1473.560396,1307.715381,2546.916003,4418.607993,2951.484708,2768.222452,4571.874358,2951.484708,3300.91486,5352.756913,2951.484708,3250.050788,3733.695944,2951.484708,64.56809762,64.4334503,0.001001017,0.001002793,0.001004571,0.001006334,1763.94519,1763.94519,1763.94519,4451.426671,4451.426671,4451.426671,4451.426671,4451.426671
6/17/1968,2015.553623,2168.601466,2480.847067,2541.39901,2545.675207,2480.847067,3217.920045,4481.753165,4341.18315,3558.723857,4418.607993,4341.18315,4182.778011,4571.874358,4341.18315,3590.781341,5352.756913,4341.18315,1279.986402,1275.414337,0.001001017,0.001002793,0.001004571,0.001006334,1844.200981,1844.200981,1844.200981,4307.661954,4307.661954,4307.661954,4307.661954,4307.661954
6/18/1968,1706.193387,1756.302372,2055.394384,2176.880539,2168.601466,2055.394384,3965.419446,4523.638442,5369.773249,4346.612913,4481.753165,5369.773249,4792.800384,4418.607993,5369.773249,5464.522973,4571.874358,5369.773249,992.7783742,989.3577114,0.001001017,0.001002793,0.001004571,0.001006334,1881.705922,1881.705922,1881.705922,4273.240415,4273.240415,4273.240415,4273.240415,4273.240415
6/19/1968,1410.578828,1653.670101,1649.665578,1757.989123,1756.302372,1649.665578,2691.430635,4104.901773,3483.815865,2962.984888,4523.638442,3483.815865,3356.231156,4481.753165,3483.815865,3828.329219,4418.607993,3483.815865,722.4325481,720.0575965,0.001001017,0.001002793,0.001004571,0.001006334,1935.620887,1935.620887,1935.620887,4268.468578,4268.468578,4268.468578,4268.468578,4268.468578
6/20/1968,1328.641549,1553.30116,1593.120458,1655.766155,1653.670101,1593.120458,2832.78509,3769.639045,3738.573904,3098.806274,4104.901773,3738.573904,3406.532545,4523.638442,3738.573904,3708.574066,4481.753165,3738.573904,686.9535482,684.7124334,0.001001017,0.001002793,0.001004571,0.001006334,1994.545346,1994.545346,1994.545346,4269.616356,4269.616356,4269.616356,4269.616356,4269.616356
6/21/1968,1297.407306,1529.768813,1531.279045,1555.48336,1553.30116,1531.279045,3095.5003,2936.215618,4102.534287,3302.813683,3769.639045,4102.534287,3650.58498,4104.901773,4102.534287,3872.594442,4523.638442,4102.534287,690.8609909,688.60518,0.001001017,0.001002793,0.001004571,0.001006334,2002.714373,2002.714373,2002.714373,4205.611694,4205.611694,4205.611694,4205.611694,4205.611694
6/22/1968,1299.143045,1385.794488,1534.721817,1531.904039,1529.768813,1534.721817,3245.964522,3081.332645,4324.982632,3432.495139,2936.215618,4324.982632,3709.864146,3769.639045,4324.982632,3980.9343,4104.901773,4324.982632,697.6418446,695.3605045,0.001001017,0.001002793,0.001004571,0.001006334,1917.770975,1917.770975,1917.770975,4234.450471,4234.450471,4234.450471,4234.450471,4234.450471
6/23/1968,1172.87091,1317.012109,1356.745748,1387.930287,1385.794488,1356.745748,2899.503914,2507.458009,3793.125299,3085.153889,3081.332645,3793.125299,3280.030662,2936.215618,3793.125299,3600.497395,3769.639045,3793.125299,556.1000592,554.3442636,0.001001017,0.001002793,0.001004571,0.001006334,1820.593087,1820.593087,1820.593087,4229.20867,4229.20867,4229.20867,4229.20867,4229.20867
6/24/1968,1118.149515,786.9593637,1288.182011,1313.37691,1317.012109,1288.182011,2685.724252,4836.881868,3487.262373,2852.338659,2507.458009,3487.262373,3065.339416,3081.332645,3487.262373,3237.785842,2936.215618,3487.262373,517.5923246,515.976572,0.001001017,0.001002793,0.001004571,0.001006334,1662.640632,1662.640632,1662.640632,4203.092031,4203.092031,4203.092031,4203.092031,4203.092031
6/25/1968,718.2515197,1814.905225,724.7476915,793.4305819,786.9593637,724.7476915,2049.097152,6956.759949,2406.070909,2155.477113,4836.881868,2406.070909,2206.152267,2507.458009,2406.070909,2673.356804,3081.332645,2406.070909,31.596073,31.54146483,0.001001017,0.001002793,0.001004571,0.001006334,1479.521014,1479.521014,1479.521014,3988.376274,3988.376274,3988.376274,3988.376274,3988.376274
6/26/1968,1207.739441,1202.142817,1788.916512,1816.700036,1814.905225,1788.916512,2906.92212,8669.485823,4125.534968,3464.65871,6956.759949,4125.534968,3430.114271,4836.881868,4125.534968,2429.41763,2507.458009,4125.534968,690.8042069,688.5486097,0.001001017,0.001002793,0.001004571,0.001006334,1408.713819,1408.713819,1408.713819,3855.077588,3855.077588,3855.077588,3855.077588,3855.077588
6/27/1968,1466.848259,1349.227091,1631.747684,1199.174418,1202.142817,1631.747684,3381.367027,8559.151194,4233.192045,3109.334954,8669.485823,4233.192045,3938.852382,6956.759949,4233.192045,3373.453024,4836.881868,4233.192045,518.5124624,516.8933797,0.001001017,0.001002793,0.001004571,0.001006334,1391.575754,1391.575754,1391.575754,3729.257883,3729.257883,3729.257883,3729.257883,3729.257883
6/28/1968,1174.192384,1414.340777,1237.619418,1352.837694,1349.227091,1237.619418,4481.276288,7023.337495,5570.388822,4743.707902,8559.151194,5570.388822,4596.95392,8669.485823,5570.388822,5018.569195,6956.759949,5570.388822,222.8921743,222.2896032,0.001001017,0.001002793,0.001004571,0.001006334,1285.147651,1285.147651,1285.147651,3903.991227,3903.991227,3903.991227,3903.991227,3903.991227
6/29/1968,1128.466106,1476.297741,1304.907949,1413.502423,1414.340777,1304.907949,5025.792512,5785.752011,6697.133543,5404.186837,7023.337495,6697.133543,5797.715016,8559.151194,6697.133543,5911.309095,8669.485823,6697.133543,337.05611,336.0757507,0.001001017,0.001002793,0.001004571,0.001006334,1269.390988,1269.390988,1269.390988,4291.97199,4291.97199,4291.97199,4291.97199,4291.97199
6/30/1968,1101.541706,1469.328618,1316.871278,1478.707338,1476.297741,1316.871278,5855.267742,4824.279815,8083.269432,6318.566794,5785.752011,8083.269432,6758.191138,7023.337495,8083.269432,7614.857497,8559.151194,8083.269432,556.261276,554.5048913,0.001001017,0.001002793,0.001004571,0.001006334,1301.262918,1301.262918,1301.262918,4915.241852,4915.241852,4915.241852,4915.241852,4915.241852
7/1/1968,1355.110902,1643.103365,1627.166653,1470.268748,1469.328618,1627.166653,5675.131101,4895.259659,7836.196341,5830.28574,4824.279815,7836.196341,6286.629643,5785.752011,7836.196341,6971.889351,7023.337495,7836.196341,717.7095916,715.3525074,0.001001017,0.001002793,0.001004571,0.001006334,1362.910884,1362.910884,1362.910884,5518.837625,5518.837625,5518.837625,5518.837625,5518.837625
7/2/1968,1561.713295,1758.41141,1833.640398,1643.920138,1643.103365,1833.640398,5048.070221,4893.45356,6841.738999,5130.445765,4895.259659,6841.738999,5283.974759,4824.279815,6841.738999,5830.061322,5785.752011,6841.738999,757.1046597,754.5980762,0.001001017,0.001002793,0.001004571,0.001006334,1505.045522,1505.045522,1505.045522,6047.404479,6047.404479,6047.404479,6047.404479,6047.404479
7/3/1968,1608.086315,1805.030107,1837.853275,1759.523153,1758.41141,1837.853275,4494.721647,4503.021983,5917.16776,4637.707036,4893.45356,5917.16776,4674.651226,4895.259659,5917.16776,4854.9248,4824.279815,5917.16776,664.3346492,662.1783858,0.001001017,0.001002793,0.001004571,0.001006334,1549.088139,1549.088139,1549.088139,6403.594696,6403.594696,6403.594696,6403.594696,6403.594696
7/4/1968,1572.202167,1811.097731,1798.373779,1805.989995,1805.030107,1798.373779,3904.760764,4306.590738,5101.789759,4111.514461,4503.021983,5101.789759,4315.333945,4893.45356,5101.789759,4342.995281,4895.259659,5101.789759,662.8738844,660.7230878,0.001001017,0.001002793,0.001004571,0.001006334,1555.696409,1555.696409,1555.696409,6651.703768,6651.703768,6651.703768,6651.703768,6651.703768
7/5/1968,1488.906382,1663.110097,1718.9141,1812.038872,1811.097731,1718.9141,3773.630687,4112.639721,4968.79776,4065.26216,4306.590738,4968.79776,4326.099612,4503.021983,4968.79776,4512.287417,4893.45356,4968.79776,679.6891172,677.4752948,0.001001017,0.001002793,0.001004571,0.001006334,1668.660837,1668.660837,1668.660837,6572.534582,6572.534582,6572.534582,6572.534582,6572.534582
7/6/1968,1351.058206,1606.04147,1561.22788,1664.089508,1663.110097,1561.22788,3507.673822,3663.704015,4617.027832,3793.548177,4112.639721,4617.027832,4118.036703,4306.590738,4617.027832,4387.476291,4503.021983,4617.027832,629.0631286,627.0384106,0.001001017,0.001002793,0.001004571,0.001006334,1705.607486,1705.607486,1705.607486,6252.830421,6252.830421,6252.830421,6252.830421,6252.830421
7/7/1968,1303.430406,1529.252927,1531.419798,1607.011629,1606.04147,1531.419798,3163.562332,3604.496608,4176.107749,3420.334886,3663.704015,4176.107749,3770.254441,4112.639721,4176.107749,3983.866793,4306.590738,4176.107749,678.3137495,676.1050901,0.001001017,0.001002793,0.001004571,0.001006334,1712.806655,1712.806655,1712.806655,5679.757757,5679.757757,5679.757757,5679.757757,5679.757757
7/8/1968,1247.98091,1423.178245,1476.386225,1530.232837,1529.252927,1476.386225,3020.59461,3221.89091,3998.626422,3252.70723,3604.496608,3998.626422,3572.900333,3663.704015,3998.626422,3836.608291,4112.639721,3998.626422,679.5374007,677.324148,0.001001017,0.001002793,0.001004571,0.001006334,1685.186309,1685.186309,1685.186309,5123.149443,5123.149443,5123.149443,5123.149443,5123.149443
7/9/1968,1170.507916,1111.761715,1380.751695,1424.177436,1423.178245,1380.751695,2849.194055,2993.748538,3758.189108,3058.201034,3221.89091,3758.189108,3337.402734,3604.496608,3758.189108,3612.010215,3663.704015,3758.189108,630.1918919,628.1629792,0.001001017,0.001002793,0.001004571,0.001006334,1640.152123,1640.152123,1640.152123,4722.157198,4722.157198,4722.157198,4722.157198,4722.157198
7/10/1968,862.2569422,892.2809911,964.8480739,1112.580508,1111.761715,964.8480739,2355.228402,2587.514716,3003.065846,2603.178925,2993.748538,3003.065846,2740.469961,3221.89091,3003.065846,3210.194215,3604.496608,3003.065846,340.0632972,339.0726916,0.001001017,0.001002793,0.001004571,0.001006334,1551.113357,1551.113357,1551.113357,4379.466053,4379.466053,4379.466053,4379.466053,4379.466053
7/11/1968,1145.036585,1050.337361,1233.344628,893.7465485,892.2809911,1233.344628,2723.220964,2801.232923,3357.499297,2491.152655,2587.514716,3357.499297,2661.571112,2993.748538,3357.499297,2914.925687,3221.89091,3357.499297,216.9337943,216.3502449,0.001001017,0.001002793,0.001004571,0.001006334,1454.182709,1454.182709,1454.182709,4162.760311,4162.760311,4162.760311,4162.760311,4162.760311
7/12/1968,726.2835188,926.8347702,755.5023575,1051.660676,1050.337361,755.5023575,2288.018421,5732.595776,2837.106963,2649.521179,2801.232923,2837.106963,2406.674492,2587.514716,2837.106963,2760.024096,2993.748538,2837.106963,94.13958903,93.92521449,0.001001017,0.001002793,0.001004571,0.001006334,1325.414045,1325.414045,1325.414045,3905.221697,3905.221697,3905.221697,3905.221697,3905.221697
7/13/1968,1069.418679,1199.456999,1144.527515,926.3613502,926.8347702,1144.527515,2532.509351,3994.338715,3125.315458,2398.89096,5732.595776,3125.315458,2777.487572,2801.232923,3125.315458,2448.87056,2587.514716,3125.315458,259.2377366,258.51749,0.001001017,0.001002793,0.001004571,0.001006334,1258.688663,1258.688663,1258.688663,3670.890219,3670.890219,3670.890219,3670.890219,3670.890219
7/14/1968,613.9525383,482.3496489,726.2179039,1200.771031,1199.456999,726.2179039,1998.582639,3028.683503,2590.0439,2580.902559,3994.338715,2590.0439,2479.456658,5732.595776,2590.0439,2758.689863,2801.232923,2590.0439,322.0868362,321.1572802,0.001001017,0.001002793,0.001004571,0.001006334,1152.507751,1152.507751,1152.507751,3419.004996,3419.004996,3419.004996,3419.004996,3419.004996
7/15/1968,455.8969882,888.9173199,487.9495856,483.9397497,482.3496489,487.9495856,1658.150348,2867.432629,2061.219939,1708.174203,3028.683503,2061.219939,2244.003972,3994.338715,2061.219939,2383.766882,5732.595776,2061.219939,104.8729928,104.6285914,0.001001017,0.001002793,0.001004571,0.001006334,1059.717279,1059.717279,1059.717279,3220.518549,3220.518549,3220.518549,3220.518549,3220.518549
7/16/1968,1026.457881,1353.286001,1193.868075,890.3366809,888.9173199,1193.868075,4294.952366,2989.919728,5877.304412,4197.004402,2867.432629,5877.304412,4388.940297,3028.683503,5877.304412,4796.404436,3994.338715,5877.304412,513.3053691,511.7051208,0.001001017,0.001002793,0.001004571,0.001006334,1026.196337,1026.196337,1026.196337,3481.931148,3481.931148,3481.931148,3481.931148,3481.931148
7/17/1968,1454.495994,1724.320394,1680.90456,1354.220796,1353.286001,1680.90456,3546.10508,3313.29867,4679.882569,3409.195692,2989.919728,4679.882569,3347.081815,2867.432629,4679.882569,3375.914495,3028.683503,4679.882569,676.0187837,673.8187361,0.001001017,0.001002793,0.001004571,0.001006334,1067.461148,1067.461148,1067.461148,3530.29869,3530.29869,3530.29869,3530.29869,3530.29869
7/18/1968,1528.027276,1511.961663,1769.389467,1725.198373,1724.320394,1769.389467,3007.336253,3399.349397,3896.824128,3137.671972,3313.29867,3896.824128,3056.363928,2989.919728,3896.824128,2841.634753,2867.432629,3896.824128,716.4671475,714.114761,0.001001017,0.001002793,0.001004571,0.001006334,1105.692793,1105.692793,1105.692793,3480.007717,3480.007717,3480.007717,3480.007717,3480.007717
7/19/1968,1196.273639,1296.645894,1346.259692,1512.820845,1511.961663,1346.259692,2494.814099,3197.15492,3152.379454,2782.00381,3399.349397,3152.379454,2898.503178,3313.29867,3152.379454,2924.841991,2989.919728,3152.379454,465.1690554,463.7416363,0.001001017,0.001002793,0.001004571,0.001006334,1167.706141,1167.706141,1167.706141,3497.954031,3497.954031,3497.954031,3497.954031,3497.954031
7/20/1968,1029.022632,1329.240758,1164.004256,1297.476767,1296.645894,1164.004256,2181.55562,2758.745016,2750.73841,2422.692298,3197.15492,2750.73841,2733.120586,3399.349397,2750.73841,2825.906621,3313.29867,2750.73841,422.0204712,420.745869,0.001001017,0.001002793,0.001004571,0.001006334,1186.252814,1186.252814,1186.252814,3508.709305,3508.709305,3508.709305,3508.709305,3508.709305
7/21/1968,1054.523581,1258.889101,1249.475092,1330.081362,1329.240758,1249.475092,2346.291389,2639.977881,3081.210521,2570.852041,2758.745016,3081.210521,2908.349309,3197.15492,3081.210521,3018.491866,3399.349397,3081.210521,590.8891444,589.0056844,0.001001017,0.001002793,0.001004571,0.001006334,1257.047805,1257.047805,1257.047805,3590.315279,3590.315279,3590.315279,3590.315279,3590.315279
