datetime,cannonsville,pepacton,neversink,prompton,mongaupeCombined,beltzvilleCombined,blueMarsh,assunpink
2007-12-18,54.321805440000006,170.05732414000002,0.0,19.678472389000003,25.364678805000004,57.27733940000001,234.51295495000002,30.542278720000006
2007-12-19,54.321805440000006,170.06234337000004,0.0,19.010254374000002,23.479931523,58.16706396000001,1028.77360954,245.95944105000004
2007-12-20,54.321805440000006,170.06472090000003,0.0,19.809078037000006,29.272677700000006,71.8938655,569.5130078600001,94.49202398000001
2007-12-21,54.321805440000006,170.06340005,0.0,17.856756069000003,94.05244510000001,79.47422365000001,335.7162177800001,49.03576374000001
2007-12-22,54.321805440000006,170.06762677000003,0.0,17.281393809,22.877940927000004,82.72192963000002,288.84162881000003,52.442235890000006
2007-12-23,54.321805440000006,170.06181503000002,0.0,32.18752948,59.43428745000001,70.98802657000002,256.95657398000003,56.66895589000001
2007-12-24,54.321805440000006,170.08268446000002,0.0,16.92457939,45.408445470000004,57.026113730000006,232.96465458000003,56.280890160000006
2007-12-25,54.321805440000006,170.11227150000002,0.0,16.458979765000002,20.948998004000003,51.97835337000001,211.14394841000004,65.77700915000001
2007-12-26,54.321805440000006,170.10276138000003,0.0,17.138530673,27.846952210000005,47.453121270000004,209.93220062000003,117.90144853000002
2007-12-27,54.321805440000006,170.10038385000001,0.0,75.24803199000002,239.68751691000003,47.31522453000001,587.6863188400001,317.45678738000004
2007-12-28,54.321805440000006,170.40840607,0.0,17.860375198,25.942392178000002,137.02101645000002,308.74551746000003,118.23615192000001
2007-12-29,54.321805440000006,170.78775419000002,6.086846638000002,17.854906879,24.815152371000003,147.22352602000004,230.33457806000004,76.14119076000001
2007-12-30,54.321805440000006,170.82870054000003,0.0,17.810711238,24.281555388,150.97632504000003,336.66907897000004,118.72882897000002
2007-12-31,54.321805440000006,170.87651531000003,0.0,17.703695971000002,22.606321333,71.37820566,277.75705561000007,107.15527710000002
2008-01-01,54.321805440000006,170.92987765000004,0.0,32.09427747,38.606067970000005,70.82371283,282.99713173000004,87.30448662000002
2008-01-02,54.321805440000006,170.99090092000003,0.0,18.075990752000003,20.586900185000005,88.41294394000002,275.01840522000003,77.93781093000001
2008-01-03,54.321805440000006,171.05562257000003,0.0,17.951434597000006,19.675223098,86.81709297000002,242.84302756000002,66.17088662
2008-01-04,54.321805440000006,171.11532499000003,0.0,17.285805448,17.720100928,85.48567617000002,212.58129738000002,59.09588568000001
2008-01-05,54.321805440000006,171.16974401000002,0.0,16.652642792,15.981439656000003,63.08089013000001,195.36956520000004,55.176923730000006
2008-01-06,54.321805440000006,171.21253955000003,0.0,16.035885093000005,14.349476647000001,54.94049158000001,177.79433510000004,51.09496889000001
2008-01-07,54.321805440000006,171.24556080000002,0.0,15.426973243000003,12.771509986000003,46.607248930000004,163.62240711,48.334392390000005
2008-01-08,54.321805440000006,171.27171363000002,0.0,14.823450461000004,11.244950807000002,40.39793308000001,151.86921964,42.736365920000004
2008-01-09,54.321805440000006,171.29945148000002,0.0,36.05656330000001,63.11338304000001,35.52082654000001,166.21206562000003,41.74784178000001
2008-01-10,54.321805440000006,171.39587353000002,0.0,20.429190695000003,46.62230662000001,45.12419855000001,220.02877802000003,47.66894816000001
2008-01-11,54.321805440000006,171.58449091000003,0.0,302.77976635000005,461.13013277000005,53.193271200000005,484.49887514000005,189.80799419000002
2008-01-12,54.321805440000006,172.47421547000002,0.0,51.81403963000001,292.52125274,136.0396249,435.6564838400001,44.66163688000001
2008-01-13,54.321805440000006,173.64290355000003,0.0,65.69353143000001,435.74947168000006,186.10538747000004,549.4109917100001,124.50701938000002
2008-01-14,54.321805440000006,174.42484675000003,0.0,73.32091184000001,464.1453691500001,265.78090866,641.7452751300001,74.17946434000001
2008-01-15,54.321805440000006,175.42393769000003,0.0,45.927803690000005,434.1282603900001,292.27398962000007,663.9947292100001,47.92704225000001
2008-01-16,54.321805440000006,176.23599627000002,0.0,46.230278340000005,159.35209906000003,346.5559053900001,624.3288112000001,47.03837437000001
2008-01-17,54.321805440000006,176.76327959000002,0.0,44.82621479000001,168.66805411,386.87168160000004,746.6680515600001,90.95822189000002
2008-01-18,54.321805440000006,177.24116312000004,0.0,42.76621713000001,171.84813257000002,345.99533665000007,626.23030686,71.32352247000001
