datetime,delMontague_lag1_regression_disagg,delMontague_lag2_regression_disagg,delTrenton_lag1_regression_disagg,delTrenton_lag2_regression_disagg,delTrenton_lag3_regression_disagg,delTrenton_lag4_regression_disagg
1994-07-03,910.5728314749977,300.8480942596857,4213.996076340346,2696.0314927768736,2575.2011048114045,2000.8080771522705
1994-07-04,268.91538188716635,858.8901149892195,2143.2161095294946,1929.3685354852305,1311.6266598139146,1917.5684296150168
1994-07-05,2369.927625125311,2315.782453724798,3936.994335122006,5216.3681822882745,5322.89134433789,5353.865994886508
1994-07-06,1820.3063547862316,1494.3799427574347,5431.472946437798,5056.386045721392,4936.965292888746,4697.402754877282
1994-07-07,1244.5902017854132,1130.5847252854742,3240.2932481873636,3446.495678650983,3087.843852390377,2970.1862892311183
1994-07-08,1312.151859128035,1243.4276176913186,4471.213922454829,3559.8210007716607,3432.1033516151,3417.6491495015343
1994-07-09,1251.8667952243268,1247.2582435492839,3689.4721021219084,3699.6440430190496,3441.130694557347,3491.697891762109
1994-07-10,1269.7051785298581,1167.1626489088583,3838.738909281949,3606.466970218622,3464.167413688935,3420.1751185419703
1994-07-11,1107.288479658961,1038.5485735482853,3378.590144772604,3148.477860910174,2981.497044543089,2961.0370434285596
1994-07-12,1093.4171463913349,1006.8116296312564,3072.4413334129877,2962.686198262024,2813.7267967876396,2770.638408393412
1994-07-13,996.0594974707832,921.6647894430737,3037.2136808760365,2864.411286366133,2718.31666269599,2688.017762184043
1994-07-14,944.3221568436032,894.1724213885534,2998.2118077857513,2858.643685208158,2727.3598713575984,2723.867724440866
1994-07-15,938.2507803724197,872.0176141964063,3127.209942475055,3330.8476675433476,3241.933017064921,3219.071765765316
1994-07-16,945.659141855295,1010.8140357417942,3514.9693137597233,3129.612779064895,3041.3204178955675,3163.5515566726917
1994-07-17,1101.9918614162154,1002.8190336326993,2858.06912674575,2914.9439004855994,2838.253401422504,2784.29106146981
1994-07-18,925.5230252002441,826.4737227050346,2915.3901795829706,2732.7710227111775,2590.8213561562234,2534.948783502662
1994-07-19,819.7794648816035,796.2838634973809,2618.2715936153404,2443.688256913953,2305.554625633363,2319.399182015846
1994-07-20,866.4207922904735,805.5641020661997,2551.376554032643,2491.874107012154,2398.906573994679,2377.3271671610055
1994-07-21,777.9679633390119,744.8869230001201,2250.8524199293233,2102.603528210291,2016.8299922949464,2012.9301171767663
