datetime,demand_nj_lag1_regression_disagg,demand_nj_lag2_regression_disagg,demand_nj_lag3_regression_disagg,demand_nj_lag4_regression_disagg
1991-06-06,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-06-07,96.6141897591872,96.47490614717817,96.39566806151707,96.35037868175844
1991-06-08,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-06-09,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-06-10,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-06-11,94.03961662948717,93.90484519647126,93.82817356472944,93.78435090205474
1991-06-12,90.8213295935237,90.69216719925382,90.61868592258529,90.57668654196128
1991-06-13,93.39596557202113,93.26231875060247,93.18628678240252,93.14282968552483
1991-06-14,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-06-15,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-06-16,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-06-17,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-06-18,85.02820662446022,84.90904939923591,84.84125901760453,84.80251199678295
1991-06-19,81.16596987712613,81.05341441808734,80.98937914554,80.95277819601203
1991-06-20,88.89031864257734,88.76450456954265,88.69292779225279,88.65201683400204
1991-06-21,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-06-22,90.8213295935237,90.69216719925382,90.61868592258529,90.57668654196128
1991-06-23,92.1086539767817,91.97725219235943,91.90249717357548,91.859769850565
1991-06-24,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
1991-06-25,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-06-26,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-06-27,95.32690937216842,95.18988457752307,95.11193126817197,95.06737613167995
1991-06-28,94.68326455576424,94.54736712853206,94.47005504795519,94.42586637105629
1991-06-29,95.97055109972749,95.8323975737666,95.75380226098393,95.70888022254655
