"m3perday"	"Date"	"huc12"
37251.1545834681	2014-12-31	"020401050702"
46305.3759270022	2015-01-31	"020401050702"
33082.6806718484	2015-02-28	"020401050702"
57221.5329825655	2015-03-31	"020401050702"
42041.3432962717	2015-04-30	"020401050702"
34408.8810176514	2015-05-31	"020401050702"
44921.4460261334	2015-06-30	"020401050702"
42885.3891058713	2015-07-31	"020401050702"
26286.3550313497	2015-08-31	"020401050702"
9949.69912042469	2015-09-30	"020401050702"
11178.643026188	2015-10-31	"020401050702"
20040.9455230655	2015-11-30	"020401050702"
26494.3111526864	2015-12-31	"020401050702"
62058.5189385898	2003-01-31	"020401050703"
35890.6419085711	2003-02-28	"020401050703"
57773.9836090337	2003-03-31	"020401050703"
103652.96824397	2003-04-30	"020401050703"
61850.5584289972	2003-05-31	"020401050703"
13391.6173878126	2003-06-30	"020401050703"
25691.681272462	2003-07-31	"020401050703"
20436.2041679882	2003-08-31	"020401050703"
6888.35065881535	2003-09-30	"020401050703"
9768.72107739374	2003-10-31	"020401050703"
18667.9154502861	2003-11-30	"020401050703"
22940.2937770206	2003-12-31	"020401050703"
49509.5548893455	2004-01-31	"020401050703"
54498.5432847757	2004-02-29	"020401050703"
99662.8979650177	2004-03-31	"020401050703"
77167.0496886205	2004-04-30	"020401050703"
45043.1260325257	2004-05-31	"020401050703"
42293.8823812231	2004-06-30	"020401050703"
37091.6165639013	2004-07-31	"020401050703"
27014.0571334846	2004-08-31	"020401050703"
9001.17125021294	2004-09-30	"020401050703"
13242.6725516468	2004-10-31	"020401050703"
22483.3467748407	2004-11-30	"020401050703"
37330.486785451	2004-12-31	"020401050703"
68303.8658312	2005-01-31	"020401050703"
45795.2924335636	2005-02-28	"020401050703"
70800.8038961329	2005-03-31	"020401050703"
106546.640662372	2005-04-30	"020401050703"
44003.2627135031	2005-05-31	"020401050703"
17910.066782061	2005-06-30	"020401050703"
28943.4316261783	2005-07-31	"020401050703"
18800.397796873	2005-08-31	"020401050703"
5601.12256810814	2005-09-30	"020401050703"
33437.5150063261	2005-10-31	"020401050703"
82218.2676980514	2005-11-30	"020401050703"
94066.8128526863	2005-12-31	"020401050703"
171390.787013913	2006-01-31	"020401050703"
88822.1212453321	2006-02-28	"020401050703"
62721.1682360824	2006-03-31	"020401050703"
73395.0378605351	2006-04-30	"020401050703"
39337.4152997267	2006-05-31	"020401050703"
92712.6914420836	2006-06-30	"020401050703"
53792.2772409469	2006-07-31	"020401050703"
32540.1939126346	2006-08-31	"020401050703"
14196.8199937306	2006-09-30	"020401050703"
17503.953949526	2006-10-31	"020401050703"
70467.6808042843	2006-11-30	"020401050703"
68829.415901063	2006-12-31	"020401050703"
108503.393772917	2007-01-31	"020401050703"
50232.2743904274	2007-02-28	"020401050703"
47033.0556955878	2007-03-31	"020401050703"
98296.8529880177	2007-04-30	"020401050703"
40746.063920293	2007-05-31	"020401050703"
9000.75806719437	2007-06-30	"020401050703"
21582.4617155343	2007-07-31	"020401050703"
17185.4778412431	2007-08-31	"020401050703"
4643.34817715362	2007-09-30	"020401050703"
10199.4714298733	2007-10-31	"020401050703"
19133.1252507512	2007-11-30	"020401050703"
35947.0254752021	2007-12-31	"020401050703"
48126.784896696	2008-01-31	"020401050703"
71652.7475125659	2008-02-29	"020401050703"
88682.0447795559	2008-03-31	"020401050703"
43693.127398802	2008-04-30	"020401050703"
50905.6306442879	2008-05-31	"020401050703"
7376.66060669348	2008-06-30	"020401050703"
20546.0014410876	2008-07-31	"020401050703"
13036.0773005411	2008-08-31	"020401050703"
9805.52417975292	2008-09-30	"020401050703"
11272.2319872603	2008-10-31	"020401050703"
25460.5543663912	2008-11-30	"020401050703"
88720.6898267549	2008-12-31	"020401050703"
47869.0123570338	2009-01-31	"020401050703"
53928.5275063831	2009-02-28	"020401050703"
53740.2343306839	2009-03-31	"020401050703"
43381.1356409956	2009-04-30	"020401050703"
83992.5188135058	2009-05-31	"020401050703"
51739.5105866455	2009-06-30	"020401050703"
45660.3800169546	2009-07-31	"020401050703"
39377.3567383587	2009-08-31	"020401050703"
13392.2714620978	2009-09-30	"020401050703"
25673.6824788488	2009-10-31	"020401050703"
39170.2498969976	2009-11-30	"020401050703"
151956.419393251	2009-12-31	"020401050703"
100368.527070023	2010-01-31	"020401050703"
49330.6011012159	2010-02-28	"020401050703"
217114.955119748	2010-03-31	"020401050703"
75498.3560041878	2010-04-30	"020401050703"
47018.7275499869	2010-05-31	"020401050703"
7656.69312178716	2010-06-30	"020401050703"
19618.0396235362	2010-07-31	"020401050703"
12935.1075709015	2010-08-31	"020401050703"
44608.640256308	2010-09-30	"020401050703"
19535.9710727893	2010-10-31	"020401050703"
29332.4544467404	2010-11-30	"020401050703"
32870.6154292095	2010-12-31	"020401050703"
28926.0499148201	2011-01-31	"020401050703"
108874.759420116	2011-02-28	"020401050703"
130048.347901508	2011-03-31	"020401050703"
127064.311940275	2011-04-30	"020401050703"
84478.4090374168	2011-05-31	"020401050703"
20942.6891806759	2011-06-30	"020401050703"
31477.9199512191	2011-07-31	"020401050703"
110342.597773908	2011-08-31	"020401050703"
56271.8993735686	2011-09-30	"020401050703"
30857.2389359381	2011-10-31	"020401050703"
90648.7775420379	2011-11-30	"020401050703"
122700.907595441	2011-12-31	"020401050703"
126720.406330042	2012-01-31	"020401050703"
78077.2862049676	2012-02-29	"020401050703"
58557.0348444935	2012-03-31	"020401050703"
52684.1533996984	2012-04-30	"020401050703"
66017.3785490412	2012-05-31	"020401050703"
11209.7914933302	2012-06-30	"020401050703"
24073.5991181768	2012-07-31	"020401050703"
20180.9944682848	2012-08-31	"020401050703"
12543.4089882448	2012-09-30	"020401050703"
18502.3246721141	2012-10-31	"020401050703"
23176.541907303	2012-11-30	"020401050703"
77454.1905353703	2012-12-31	"020401050703"
104633.065569097	2013-01-31	"020401050703"
62684.743397709	2013-02-28	"020401050703"
73886.8478065711	2013-03-31	"020401050703"
41066.9336951263	2013-04-30	"020401050703"
39604.953855196	2013-05-31	"020401050703"
70422.3817954287	2013-06-30	"020401050703"
49964.9466228932	2013-07-31	"020401050703"
32407.5386420228	2013-08-31	"020401050703"
10514.8121278845	2013-09-30	"020401050703"
10448.7608785219	2013-10-31	"020401050703"
21201.1344078593	2013-11-30	"020401050703"
37667.5252819452	2013-12-31	"020401050703"
53280.7333793491	2014-01-31	"020401050703"
34956.3381122835	2014-02-28	"020401050703"
96874.0691414252	2014-03-31	"020401050703"
220954.192398896	2014-04-30	"020401050703"
68197.1305735521	2014-05-31	"020401050703"
14484.9162818938	2014-06-30	"020401050703"
29369.7452494651	2014-07-31	"020401050703"
19085.6766223051	2014-08-31	"020401050703"
6081.04136637598	2014-09-30	"020401050703"
8674.20400305465	2014-10-31	"020401050703"
18535.513456285	2014-11-30	"020401050703"
25074.7046764344	2014-12-31	"020401050703"
29852.4075730853	2015-01-31	"020401050703"
23277.2862538341	2015-02-28	"020401050703"
41082.9195918161	2015-03-31	"020401050703"
40078.5920114182	2015-04-30	"020401050703"
43138.9037213959	2015-05-31	"020401050703"
46073.0776892453	2015-06-30	"020401050703"
37244.4361395612	2015-07-31	"020401050703"
24770.361588724	2015-08-31	"020401050703"
9318.24167482182	2015-09-30	"020401050703"
11362.2558182403	2015-10-31	"020401050703"
19234.2836563736	2015-11-30	"020401050703"
24836.6385855861	2015-12-31	"020401050703"
151.296191185713	2003-01-31	"020401050803"
0	2003-02-28	"020401050803"
0	2003-03-31	"020401050803"
189.690800351091	2003-04-30	"020401050803"
5.19906825944781	2003-05-31	"020401050803"
0	2003-06-30	"020401050803"
0	2003-07-31	"020401050803"
0	2003-08-31	"020401050803"
0	2003-09-30	"020401050803"
0	2003-10-31	"020401050803"
61.2155072875321	2003-11-30	"020401050803"
89.3131057871506	2003-12-31	"020401050803"
377.082476744428	2004-01-31	"020401050803"
46.243487608619	2004-02-29	"020401050803"
303.39638542477	2004-03-31	"020401050803"
63.5657515926287	2004-04-30	"020401050803"
26.417017808184	2004-05-31	"020401050803"
0	2004-06-30	"020401050803"
0	2004-07-31	"020401050803"
0	2004-08-31	"020401050803"
0	2004-09-30	"020401050803"
0	2004-10-31	"020401050803"
141.901692453772	2004-11-30	"020401050803"
484.845272718929	2004-12-31	"020401050803"
343.931102165021	2005-01-31	"020401050803"
2.44438604358584	2005-02-28	"020401050803"
289.792625784874	2005-03-31	"020401050803"
281.438715648837	2005-04-30	"020401050803"
0	2005-05-31	"020401050803"
0	2005-06-30	"020401050803"
0	2005-07-31	"020401050803"
0	2005-08-31	"020401050803"
0	2005-09-30	"020401050803"
0	2005-10-31	"020401050803"
411.349756429903	2005-11-30	"020401050803"
202.667355668731	2005-12-31	"020401050803"
832.853780947626	2006-01-31	"020401050803"
43.3771614050493	2006-02-28	"020401050803"
0	2006-03-31	"020401050803"
88.8373575825244	2006-04-30	"020401050803"
0	2006-05-31	"020401050803"
0	2006-06-30	"020401050803"
0	2006-07-31	"020401050803"
0	2006-08-31	"020401050803"
0	2006-09-30	"020401050803"
0	2006-10-31	"020401050803"
971.063488834538	2006-11-30	"020401050803"
216.059517137706	2006-12-31	"020401050803"
513.856765883043	2007-01-31	"020401050803"
0	2007-02-28	"020401050803"
132.635284490883	2007-03-31	"020401050803"
759.577102953568	2007-04-30	"020401050803"
0	2007-05-31	"020401050803"
0	2007-06-30	"020401050803"
0	2007-07-31	"020401050803"
0	2007-08-31	"020401050803"
0	2007-09-30	"020401050803"
0	2007-10-31	"020401050803"
0	2007-11-30	"020401050803"
194.991412164643	2007-12-31	"020401050803"
91.2200637813658	2008-01-31	"020401050803"
431.082089271396	2008-02-29	"020401050803"
420.645100668073	2008-03-31	"020401050803"
0	2008-04-30	"020401050803"
139.290901599452	2008-05-31	"020401050803"
0	2008-06-30	"020401050803"
0	2008-07-31	"020401050803"
0	2008-08-31	"020401050803"
0	2008-09-30	"020401050803"
0	2008-10-31	"020401050803"
85.666106027551	2008-11-30	"020401050803"
521.076310093515	2008-12-31	"020401050803"
110.540984219871	2009-01-31	"020401050803"
15.3955910410732	2009-02-28	"020401050803"
20.1218065610155	2009-03-31	"020401050803"
14.7510870955884	2009-04-30	"020401050803"
238.95133756008	2009-05-31	"020401050803"
0	2009-06-30	"020401050803"
0	2009-07-31	"020401050803"
70.8670570291579	2009-08-31	"020401050803"
0	2009-09-30	"020401050803"
0	2009-10-31	"020401050803"
0	2009-11-30	"020401050803"
1004.80711753666	2009-12-31	"020401050803"
212.908825971186	2010-01-31	"020401050803"
0	2010-02-28	"020401050803"
1897.01579486765	2010-03-31	"020401050803"
0	2010-04-30	"020401050803"
16.9791464675218	2010-05-31	"020401050803"
0	2010-06-30	"020401050803"
0	2010-07-31	"020401050803"
0	2010-08-31	"020401050803"
0	2010-09-30	"020401050803"
0	2010-10-31	"020401050803"
0	2010-11-30	"020401050803"
44.8936728686094	2010-12-31	"020401050803"
0	2011-01-31	"020401050803"
345.556114196777	2011-02-28	"020401050803"
528.399975159205	2011-03-31	"020401050803"
451.846118646674	2011-04-30	"020401050803"
101.630806572735	2011-05-31	"020401050803"
0	2011-06-30	"020401050803"
0	2011-07-31	"020401050803"
2963.30239335261	2011-08-31	"020401050803"
146.726674507372	2011-09-30	"020401050803"
0	2011-10-31	"020401050803"
249.93067904003	2011-11-30	"020401050803"
539.364953350276	2011-12-31	"020401050803"
416.908322384581	2012-01-31	"020401050803"
80.4223470427096	2012-02-29	"020401050803"
85.1850438062102	2012-03-31	"020401050803"
10.1812209645286	2012-04-30	"020401050803"
136.117219667882	2012-05-31	"020401050803"
0	2012-06-30	"020401050803"
0	2012-07-31	"020401050803"
0	2012-08-31	"020401050803"
0	2012-09-30	"020401050803"
0	2012-10-31	"020401050803"
0	2012-11-30	"020401050803"
409.555456603877	2012-12-31	"020401050803"
362.344710945152	2013-01-31	"020401050803"
71.2690767198801	2013-02-28	"020401050803"
189.250704977661	2013-03-31	"020401050803"
0	2013-04-30	"020401050803"
74.1134393215179	2013-05-31	"020401050803"
0	2013-06-30	"020401050803"
0	2013-07-31	"020401050803"
0	2013-08-31	"020401050803"
0	2013-09-30	"020401050803"
0	2013-10-31	"020401050803"
0	2013-11-30	"020401050803"
343.506052643992	2013-12-31	"020401050803"
213.682532561012	2014-01-31	"020401050803"
0	2014-02-28	"020401050803"
152.298576514237	2014-03-31	"020401050803"
1038.72139573935	2014-04-30	"020401050803"
0	2014-05-31	"020401050803"
0	2014-06-30	"020401050803"
0	2014-07-31	"020401050803"
0	2014-08-31	"020401050803"
0	2014-09-30	"020401050803"
0	2014-10-31	"020401050803"
0	2014-11-30	"020401050803"
301.123724593781	2014-12-31	"020401050803"
341.835144960321	2015-01-31	"020401050803"
0	2015-02-28	"020401050803"
146.526752503589	2015-03-31	"020401050803"
32.3402106193826	2015-04-30	"020401050803"
0	2015-05-31	"020401050803"
0	2015-06-30	"020401050803"
0	2015-07-31	"020401050803"
0	2015-08-31	"020401050803"
0	2015-09-30	"020401050803"
0	2015-10-31	"020401050803"
101.701871995814	2015-11-30	"020401050803"
390.267457018606	2015-12-31	"020401050803"
56200.1403553323	2003-01-31	"020401050901"
46531.6683885646	2003-02-28	"020401050901"
85469.2453024108	2003-03-31	"020401050901"
91467.6357741086	2003-04-30	"020401050901"
56430.1073367563	2003-05-31	"020401050901"
25981.1266928515	2003-06-30	"020401050901"
29705.6013932405	2003-07-31	"020401050901"
21155.4058936303	2003-08-31	"020401050901"
10831.8283409197	2003-09-30	"020401050901"
13543.5266666515	2003-10-31	"020401050901"
30890.5768295489	2003-11-30	"020401050901"
51246.0696499101	2003-12-31	"020401050901"
63614.8201670684	2004-01-31	"020401050901"
62838.2838039789	2004-02-29	"020401050901"
92116.5477054818	2004-03-31	"020401050901"
75057.016628434	2004-04-30	"020401050901"
49181.5103955409	2004-05-31	"020401050901"
37985.4720398616	2004-06-30	"020401050901"
34350.6664807745	2004-07-31	"020401050901"
23347.7609525784	2004-08-31	"020401050901"
11193.5502703516	2004-09-30	"020401050901"
17517.0179031976	2004-10-31	"020401050901"
37341.0371783846	2004-11-30	"020401050901"
63966.9352977243	2004-12-31	"020401050901"
82634.8931371593	2005-01-31	"020401050901"
67388.1853702776	2005-02-28	"020401050901"
88073.9070997396	2005-03-31	"020401050901"
114720.151349996	2005-04-30	"020401050901"
46974.5966399843	2005-05-31	"020401050901"
16732.6328834062	2005-06-30	"020401050901"
22709.9521887572	2005-07-31	"020401050901"
15501.4905692209	2005-08-31	"020401050901"
7204.68390555959	2005-09-30	"020401050901"
27569.9061174509	2005-10-31	"020401050901"
53768.1024352107	2005-11-30	"020401050901"
57494.9671601239	2005-12-31	"020401050901"
116779.915871543	2006-01-31	"020401050901"
74192.0749963387	2006-02-28	"020401050901"
45754.6989214094	2006-03-31	"020401050901"
56662.8233740279	2006-04-30	"020401050901"
32046.0925255916	2006-05-31	"020401050901"
101022.449710797	2006-06-30	"020401050901"
53002.5872044889	2006-07-31	"020401050901"
30018.9203666323	2006-08-31	"020401050901"
15611.6516254619	2006-09-30	"020401050901"
20981.699348195	2006-10-31	"020401050901"
69938.1007865663	2006-11-30	"020401050901"
56686.1895925845	2006-12-31	"020401050901"
83053.6983748316	2007-01-31	"020401050901"
41895.8866442093	2007-02-28	"020401050901"
72868.0351288575	2007-03-31	"020401050901"
131785.983726609	2007-04-30	"020401050901"
48726.552594569	2007-05-31	"020401050901"
20393.8093709275	2007-06-30	"020401050901"
25466.5635360791	2007-07-31	"020401050901"
18948.3871909631	2007-08-31	"020401050901"
8063.26785199251	2007-09-30	"020401050901"
11704.3078140682	2007-10-31	"020401050901"
19738.2639813577	2007-11-30	"020401050901"
45526.1106664049	2007-12-31	"020401050901"
43197.7935255836	2008-01-31	"020401050901"
82760.4166938914	2008-02-29	"020401050901"
111109.501921894	2008-03-31	"020401050901"
50628.7568925871	2008-04-30	"020401050901"
43184.062246677	2008-05-31	"020401050901"
10830.426438896	2008-06-30	"020401050901"
18952.4940085779	2008-07-31	"020401050901"
13442.3274984332	2008-08-31	"020401050901"
9099.90453390405	2008-09-30	"020401050901"
11543.3869602121	2008-10-31	"020401050901"
29277.1122329137	2008-11-30	"020401050901"
82311.6559946607	2008-12-31	"020401050901"
46169.2479494391	2009-01-31	"020401050901"
45724.2818206688	2009-02-28	"020401050901"
47494.267089657	2009-03-31	"020401050901"
41619.3941718861	2009-04-30	"020401050901"
59360.0202822788	2009-05-31	"020401050901"
44355.8673048038	2009-06-30	"020401050901"
38190.6565589565	2009-07-31	"020401050901"
35427.9443550897	2009-08-31	"020401050901"
12981.9961193316	2009-09-30	"020401050901"
19883.5059114778	2009-10-31	"020401050901"
25513.4107315494	2009-11-30	"020401050901"
102553.049378618	2009-12-31	"020401050901"
79533.1340222685	2010-01-31	"020401050901"
41046.5143608316	2010-02-28	"020401050901"
259422.400371479	2010-03-31	"020401050901"
84687.9118286148	2010-04-30	"020401050901"
55115.0020881095	2010-05-31	"020401050901"
14920.2778284447	2010-06-30	"020401050901"
27812.769923998	2010-07-31	"020401050901"
16696.3128379146	2010-08-31	"020401050901"
51707.8209162285	2010-09-30	"020401050901"
20359.4852272132	2010-10-31	"020401050901"
25022.8588183909	2010-11-30	"020401050901"
24765.6074364656	2010-12-31	"020401050901"
27583.681707615	2011-01-31	"020401050901"
78961.3103289292	2011-02-28	"020401050901"
136267.773468568	2011-03-31	"020401050901"
90966.3423443483	2011-04-30	"020401050901"
65874.4482715102	2011-05-31	"020401050901"
16400.1558316406	2011-06-30	"020401050901"
24713.8129327963	2011-07-31	"020401050901"
75308.949893313	2011-08-31	"020401050901"
133145.324743814	2011-09-30	"020401050901"
46156.9426638284	2011-10-31	"020401050901"
102169.799371655	2011-11-30	"020401050901"
111834.971707291	2011-12-31	"020401050901"
107632.782718835	2012-01-31	"020401050901"
65770.6664835466	2012-02-29	"020401050901"
48439.0007955944	2012-03-31	"020401050901"
47842.9084368944	2012-04-30	"020401050901"
55598.7220600829	2012-05-31	"020401050901"
16770.2757612662	2012-06-30	"020401050901"
22600.0109992074	2012-07-31	"020401050901"
17400.3926772592	2012-08-31	"020401050901"
23581.8398938794	2012-09-30	"020401050901"
28335.1688375873	2012-10-31	"020401050901"
28921.2440754892	2012-11-30	"020401050901"
70682.8032921865	2012-12-31	"020401050901"
81351.9070904851	2013-01-31	"020401050901"
64413.8072733944	2013-02-28	"020401050901"
70742.6482092538	2013-03-31	"020401050901"
38949.0245297025	2013-04-30	"020401050901"
43341.8498634896	2013-05-31	"020401050901"
72584.0126186842	2013-06-30	"020401050901"
46281.0996281365	2013-07-31	"020401050901"
29140.4040617286	2013-08-31	"020401050901"
12322.9135138998	2013-09-30	"020401050901"
11589.5104291849	2013-10-31	"020401050901"
18768.2602425488	2013-11-30	"020401050901"
44279.1337273978	2013-12-31	"020401050901"
57140.8177358825	2014-01-31	"020401050901"
36949.8353476827	2014-02-28	"020401050901"
133861.06421541	2014-03-31	"020401050901"
193335.37376063	2014-04-30	"020401050901"
60420.4719954482	2014-05-31	"020401050901"
25254.4761529649	2014-06-30	"020401050901"
31058.8697363934	2014-07-31	"020401050901"
19699.8975676526	2014-08-31	"020401050901"
8833.68049056083	2014-09-30	"020401050901"
10645.8938071774	2014-10-31	"020401050901"
17791.6994572948	2014-11-30	"020401050901"
27246.8441958479	2014-12-31	"020401050901"
41881.4143720591	2015-01-31	"020401050901"
26482.1961307959	2015-02-28	"020401050901"
63049.3463650579	2015-03-31	"020401050901"
45742.5955940974	2015-04-30	"020401050901"
36965.1494480171	2015-05-31	"020401050901"
41284.9438356971	2015-06-30	"020401050901"
33938.9396702335	2015-07-31	"020401050901"
21847.4130041273	2015-08-31	"020401050901"
10679.6258672588	2015-09-30	"020401050901"
11953.3488732213	2015-10-31	"020401050901"
18974.4843157688	2015-11-30	"020401050901"
36837.5706786313	2015-12-31	"020401050901"
52998.1540946434	2003-01-31	"020401050902"
37744.1253105616	2003-02-28	"020401050902"
71205.8169099297	2003-03-31	"020401050902"
75608.7764382851	2003-04-30	"020401050902"
46257.7862961977	2003-05-31	"020401050902"
19244.3904875875	2003-06-30	"020401050902"
24407.5687884223	2003-07-31	"020401050902"
17589.226906429	2003-08-31	"020401050902"
7012.01737958286	2003-09-30	"020401050902"
13469.8366918787	2003-10-31	"020401050902"
30497.0047717434	2003-11-30	"020401050902"
52253.414433348	2003-12-31	"020401050902"
70041.8804938872	2004-01-31	"020401050902"
61040.230786074	2004-02-29	"020401050902"
83475.9630347849	2004-03-31	"020401050902"
63909.6238082186	2004-04-30	"020401050902"
43285.7461130111	2004-05-31	"020401050902"
30381.882574264	2004-06-30	"020401050902"
28622.9091283488	2004-07-31	"020401050902"
20004.0572067294	2004-08-31	"020401050902"
8247.29923046939	2004-09-30	"020401050902"
20420.5166583704	2004-10-31	"020401050902"
40203.7173538525	2004-11-30	"020401050902"
74585.8114738129	2004-12-31	"020401050902"
86794.6884676456	2005-01-31	"020401050902"
59943.6208915259	2005-02-28	"020401050902"
75682.9944810774	2005-03-31	"020401050902"
87978.7196190287	2005-04-30	"020401050902"
35594.8469584957	2005-05-31	"020401050902"
13098.7866336294	2005-06-30	"020401050902"
20864.4416136257	2005-07-31	"020401050902"
13587.0687027443	2005-08-31	"020401050902"
4148.95171962865	2005-09-30	"020401050902"
70472.9872625093	2005-10-31	"020401050902"
76407.4985981006	2005-11-30	"020401050902"
72062.9692004854	2005-12-31	"020401050902"
135038.623174686	2006-01-31	"020401050902"
67249.6591478698	2006-02-28	"020401050902"
45564.4413227602	2006-03-31	"020401050902"
52382.6677028877	2006-04-30	"020401050902"
28310.6004038821	2006-05-31	"020401050902"
69786.0042462358	2006-06-30	"020401050902"
39163.973653737	2006-07-31	"020401050902"
23574.575505605	2006-08-31	"020401050902"
13810.21729906	2006-09-30	"020401050902"
21205.0829091528	2006-10-31	"020401050902"
74924.7677720087	2006-11-30	"020401050902"
59265.3415579582	2006-12-31	"020401050902"
85960.7467530635	2007-01-31	"020401050902"
38477.4273248673	2007-02-28	"020401050902"
65496.0705691921	2007-03-31	"020401050902"
108069.06163082	2007-04-30	"020401050902"
37331.6486544926	2007-05-31	"020401050902"
14178.6141406447	2007-06-30	"020401050902"
21679.7989031174	2007-07-31	"020401050902"
15890.792816468	2007-08-31	"020401050902"
4403.93723309971	2007-09-30	"020401050902"
8915.98060322553	2007-10-31	"020401050902"
21635.6676508873	2007-11-30	"020401050902"
48005.3319726037	2007-12-31	"020401050902"
47629.3504323279	2008-01-31	"020401050902"
86260.9363367143	2008-02-29	"020401050902"
102238.043007194	2008-03-31	"020401050902"
45484.4854107685	2008-04-30	"020401050902"
47066.0483963764	2008-05-31	"020401050902"
9344.44892859366	2008-06-30	"020401050902"
19369.5345394174	2008-07-31	"020401050902"
12279.5212681112	2008-08-31	"020401050902"
11506.7898525065	2008-09-30	"020401050902"
12765.7956148116	2008-10-31	"020401050902"
36124.5030646473	2008-11-30	"020401050902"
94806.9062766815	2008-12-31	"020401050902"
51616.1593424473	2009-01-31	"020401050902"
45791.4841789184	2009-02-28	"020401050902"
47371.0587866604	2009-03-31	"020401050902"
37783.5764185656	2009-04-30	"020401050902"
57181.4918464865	2009-05-31	"020401050902"
37762.4499856741	2009-06-30	"020401050902"
32915.6469844044	2009-07-31	"020401050902"
41903.4826665628	2009-08-31	"020401050902"
11967.5238210168	2009-09-30	"020401050902"
31460.0341855874	2009-10-31	"020401050902"
31542.5730523393	2009-11-30	"020401050902"
118888.545504001	2009-12-31	"020401050902"
75420.9604107179	2010-01-31	"020401050902"
36922.6699225646	2010-02-28	"020401050902"
207537.940568154	2010-03-31	"020401050902"
63672.9886982129	2010-04-30	"020401050902"
39267.6250767903	2010-05-31	"020401050902"
8838.60837171786	2010-06-30	"020401050902"
24287.3171355394	2010-07-31	"020401050902"
14039.5912030209	2010-08-31	"020401050902"
47829.6082128063	2010-09-30	"020401050902"
19911.5823965743	2010-10-31	"020401050902"
28845.6722938502	2010-11-30	"020401050902"
32750.0705533987	2010-12-31	"020401050902"
36144.2704752213	2011-01-31	"020401050902"
82006.9613396246	2011-02-28	"020401050902"
119878.915211409	2011-03-31	"020401050902"
82562.3811260336	2011-04-30	"020401050902"
57675.4650831288	2011-05-31	"020401050902"
13338.7690016874	2011-06-30	"020401050902"
22035.0153171583	2011-07-31	"020401050902"
77632.0451745	2011-08-31	"020401050902"
97889.157011949	2011-09-30	"020401050902"
33174.3707563323	2011-10-31	"020401050902"
85580.3669475182	2011-11-30	"020401050902"
92131.086252579	2011-12-31	"020401050902"
90961.8741477453	2012-01-31	"020401050902"
52372.1544661419	2012-02-29	"020401050902"
43462.447504126	2012-03-31	"020401050902"
42240.1516691991	2012-04-30	"020401050902"
46827.9872670663	2012-05-31	"020401050902"
14231.5899333139	2012-06-30	"020401050902"
20781.3931228369	2012-07-31	"020401050902"
16094.2372366139	2012-08-31	"020401050902"
14882.6874136068	2012-09-30	"020401050902"
22177.4622957581	2012-10-31	"020401050902"
23068.3692493462	2012-11-30	"020401050902"
67168.3722628718	2012-12-31	"020401050902"
72572.3448928511	2013-01-31	"020401050902"
54084.8147449293	2013-02-28	"020401050902"
55249.0483532781	2013-03-31	"020401050902"
34727.5489812545	2013-04-30	"020401050902"
45737.5736805475	2013-05-31	"020401050902"
58366.9629353695	2013-06-30	"020401050902"
37707.1161744655	2013-07-31	"020401050902"
23833.5437227297	2013-08-31	"020401050902"
8291.95552483574	2013-09-30	"020401050902"
8133.92254587263	2013-10-31	"020401050902"
15596.0865005623	2013-11-30	"020401050902"
38966.3726425651	2013-12-31	"020401050902"
56559.9259239454	2014-01-31	"020401050902"
36299.5127098258	2014-02-28	"020401050902"
109792.826530461	2014-03-31	"020401050902"
162509.994740173	2014-04-30	"020401050902"
46748.710246434	2014-05-31	"020401050902"
17613.944855764	2014-06-30	"020401050902"
25724.1006071349	2014-07-31	"020401050902"
16369.2320037121	2014-08-31	"020401050902"
5091.47847447265	2014-09-30	"020401050902"
7538.8914795164	2014-10-31	"020401050902"
14581.7039111452	2014-11-30	"020401050902"
27191.9816160803	2014-12-31	"020401050902"
46686.2296060142	2015-01-31	"020401050902"
26876.156372603	2015-02-28	"020401050902"
57457.1654965812	2015-03-31	"020401050902"
42768.8916618736	2015-04-30	"020401050902"
41972.9123887583	2015-05-31	"020401050902"
37792.6753430846	2015-06-30	"020401050902"
28710.0781336892	2015-07-31	"020401050902"
18479.8268122831	2015-08-31	"020401050902"
6713.55924869142	2015-09-30	"020401050902"
8341.63937088847	2015-10-31	"020401050902"
15402.1774875955	2015-11-30	"020401050902"
29619.0929477164	2015-12-31	"020401050902"
64095.2627283079	2003-01-31	"020401050903"
42692.4791178079	2003-02-28	"020401050903"
100857.677069476	2003-03-31	"020401050903"
122135.191007802	2003-04-30	"020401050903"
58954.9798143492	2003-05-31	"020401050903"
17592.8087490578	2003-06-30	"020401050903"
25622.2703747223	2003-07-31	"020401050903"
17632.3142580017	2003-08-31	"020401050903"
4764.56634405209	2003-09-30	"020401050903"
7904.068689893	2003-10-31	"020401050903"
18035.60370989	2003-11-30	"020401050903"
31106.4838298559	2003-12-31	"020401050903"
65883.1047211052	2004-01-31	"020401050903"
79589.6817098642	2004-02-29	"020401050903"
123573.742843364	2004-03-31	"020401050903"
92463.9608076685	2004-04-30	"020401050903"
49359.6735227718	2004-05-31	"020401050903"
43525.4476870229	2004-06-30	"020401050903"
33439.5505945031	2004-07-31	"020401050903"
21132.6316124769	2004-08-31	"020401050903"
5413.38562020985	2004-09-30	"020401050903"
9893.94926569285	2004-10-31	"020401050903"
20976.7669147518	2004-11-30	"020401050903"
46907.2258680821	2004-12-31	"020401050903"
82607.1876318334	2005-01-31	"020401050903"
56346.4619241841	2005-02-28	"020401050903"
85577.9883751543	2005-03-31	"020401050903"
