Streamflow Gauge Comparison
"Scenario: GridMet, Streamflow Gauge: Schuykill_01474500"
Cubic Meter
Statistic,Modeled,Observed
1/18/2007,6738060,7741440
1/19/2007,5955778,7185024
1/20/2007,5239044,7064064
1/21/2007,4737443,6459264
1/22/2007,4453812,6193152
1/23/2007,4248294,5975424
1/24/2007,4037372,5830272
1/25/2007,3837536,5612544
1/26/2007,3653360,5177088
1/27/2007,3562268,4886784
1/28/2007,3497824,4886784
1/29/2007,3349027,4959360
1/30/2007,3206078,4669056
1/31/2007,3152759,4378752
2/1/2007,3083750,4233600
2/2/2007,3687238,4136832
2/3/2007,3956925,4306176
2/4/2007,2994519,4040064
2/5/2007,3412790,3411072
2/6/2007,2904188,2540160
2/7/2007,2763254,2661120
2/8/2007,2723036,2782080
2/9/2007,2685299,2782080
2/10/2007,2648252,2903040
2/11/2007,2609682,2903040
2/12/2007,2592518,2903040
2/13/2007,2677026,2782080
2/14/2007,3467649,2661120
2/15/2007,2487793,2298240
2/16/2007,2631143,2540160
2/17/2007,2600800,2903040
2/18/2007,2427903,3144960
2/19/2007,2404438,3386880
2/20/2007,4577179,3628800
2/21/2007,8960663,3798144
2/22/2007,10931137,4983552
2/23/2007,15368645,6797952
2/24/2007,10918771,5467392
2/25/2007,18957450,4983552
2/26/2007,17991882,5128704
2/27/2007,16188026,5515776
2/28/2007,16692537,7862400
3/1/2007,21213318,6217344
3/2/2007,36834840,48625920
3/3/2007,44195116,53948160
3/4/2007,26822644,29272320
3/5/2007,46250832,20514816
3/6/2007,36382584,16208640
3/7/2007,16906244,13862016
3/8/2007,10998493,12579840
3/9/2007,8492051,11829888
3/10/2007,7918986,9144576
3/11/2007,8475942,8249472
3/12/2007,5622744,11491200
3/13/2007,6560152,12313728
3/14/2007,5315722,11394432
3/15/2007,7380818,11733120
3/16/2007,23124360,19305216
3/17/2007,28623778,18869760
3/18/2007,11492092,15095808
3/19/2007,23757982,13087872
3/20/2007,16551503,16160256
3/21/2007,13091979,24917760
3/22/2007,12143553,20079360
3/23/2007,15160901,24433920
3/24/2007,14426547,30723840
3/25/2007,13366629,23321088
3/26/2007,15287546,19401984
3/27/2007,12924994,16474752
3/28/2007,9612914,14587776
3/29/2007,7303158,12604032
3/30/2007,5924003,10741248
3/31/2007,5028384,9676800
4/1/2007,4840906,9096192
4/2/2007,4711440,8999424
4/3/2007,3759137,9120384
4/4/2007,7331762,9870336
4/5/2007,7582728,11273472
4/6/2007,3502819,8660736
4/7/2007,4626679,7620480
4/8/2007,4009668,7039872
4/9/2007,3710357,6556032
4/10/2007,3622218,6217344
4/11/2007,3730416,5806080
4/12/2007,7725295,8443008
4/13/2007,9119619,11418624
4/14/2007,5574344,8951040
4/15/2007,36983576,57093120
4/16/2007,84871672,112250880
4/17/2007,44244392,53706240
4/18/2007,62988104,35078400
4/19/2007,55646336,26127360
4/20/2007,38673080,20224512
4/21/2007,24134446,16257024
4/22/2007,15909480,13934592
4/23/2007,10960549,12531456
4/24/2007,7785361,11104128
4/25/2007,6467716,10112256
4/26/2007,9114661,10547712
4/27/2007,27355998,43787520
4/28/2007,20300736,20006784
4/29/2007,12763820,13257216
4/30/2007,13454498,10668672
5/1/2007,11177618,9338112
5/2/2007,10859583,8854272
5/3/2007,8921470,9483264
5/4/2007,9894585,8273664
5/5/2007,9947747,7402752
5/6/2007,8093586,6918912
5/7/2007,6083751,6531840
5/8/2007,4937650,6144768
5/9/2007,4120574,5927040
5/10/2007,3794007,5685120
5/11/2007,3506530,5612544
5/12/2007,5013196,5539968
5/13/2007,5128024,5975424
5/14/2007,3126021,5273856
5/15/2007,3530582,4741632
5/16/2007,5482887,5056128
5/17/2007,5848858,6435072
5/18/2007,3539008,5298048
5/19/2007,4187806,4983552
5/20/2007,3713908,4596480
5/21/2007,3726790,4475520
5/22/2007,3010886,4257792
5/23/2007,3021366,3943296
5/24/2007,2879165,3677184
5/25/2007,2703601,3314304
5/26/2007,3607560,3507840
5/27/2007,4913957,3411072
5/28/2007,3847440,3894912
5/29/2007,3008004,3798144
5/30/2007,3428179,3169152
5/31/2007,3115395,2927232
6/1/2007,4035248,3096576
6/2/2007,3820961,5612544
6/3/2007,8934294,5370624
6/4/2007,12544647,8660736
6/5/2007,6141984,6120576
6/6/2007,8842819,4790016
6/7/2007,8475029,3773952
6/8/2007,7792524,3144960
6/9/2007,6546846,2951424
6/10/2007,5147768,3024000
6/11/2007,6047320,3241728
6/12/2007,6087508,5007744
6/13/2007,7002164,4161024
6/14/2007,4349495,3435264
6/15/2007,4960737,3241728
6/16/2007,6031359,2903040
6/17/2007,4983708,2564352
6/18/2007,3841267,2564352
6/19/2007,6388614,2288563
6/20/2007,9729306,6072192
6/21/2007,4605563,6265728
6/22/2007,11060019,3870720
6/23/2007,11308337,3144960
6/24/2007,8419903,2636928
6/25/2007,7407846,2588544
6/26/2007,6301718,2491776
6/27/2007,6184370,2269210
6/28/2007,9877534,2540160
6/29/2007,8474029,3967488
6/30/2007,6094336,3556224
7/1/2007,7812853,2685312
7/2/2007,6750372,2259533
7/3/2007,4800064,1903910
7/4/2007,7073739,1814400
7/5/2007,12319489,3169152
7/6/2007,16837312,12337920
7/7/2007,10412281,6556032
7/8/2007,18313490,3652992
7/9/2007,9601882,2878848
7/10/2007,7046430,2293402
7/11/2007,7407308,2709504
7/12/2007,6520074,2515968
7/13/2007,4300346,2090189
7/14/2007,4371321,1889395
7/15/2007,3584432,1705536
7/16/2007,2962296,1623283
7/17/2007,3052214,1502323
7/18/2007,3194115,1932941
7/19/2007,4312860,2332109
7/20/2007,3359188,2109542
7/21/2007,2863616,1746662
7/22/2007,3161128,1628122
7/23/2007,3677154,1582157
7/24/2007,3571590,1499904
7/25/2007,2498170,1449101
7/26/2007,3017341,1393459
7/27/2007,3800404,1253146
7/28/2007,4276680,1628122
7/29/2007,4139294,1947456
7/30/2007,6617050,2878848
7/31/2007,4076537,2370816
8/1/2007,5336698,2276467
8/2/2007,6598325,1727309
8/3/2007,6467282,1245888
8/4/2007,4825098,1028160
8/5/2007,4955778,1032998
8/6/2007,3820964,1190246
8/7/2007,3058152,1088640
8/8/2007,3713988,1202342
8/9/2007,5284810,1499904
8/10/2007,5335626,1966810
8/11/2007,4941972,1986163
8/12/2007,5652805,1548288
8/13/2007,4213036,1371686
8/14/2007,3912578,1117670
8/15/2007,3341918,1023322
8/16/2007,3068010,945907
8/17/2007,3375196,982195
8/18/2007,3385669,1110413
8/19/2007,4524122,1221696
8/20/2007,8675807,2515968
8/21/2007,15380390,4644864
8/22/2007,24440398,9652608
8/23/2007,11657175,6072192
8/24/2007,26226660,3652992
8/25/2007,21422796,2443392
8/26/2007,16208354,2020032
8/27/2007,14704875,4209408
8/28/2007,13189929,3604608
8/29/2007,19977402,2491776
8/30/2007,12809341,1853107
8/31/2007,7586858,1586995
9/1/2007,4919113,1470874
9/2/2007,3708101,1466035
9/3/2007,3178350,1354752
9/4/2007,2953779,1267661
9/5/2007,2775799,1141862
9/6/2007,2637611,1146701
9/7/2007,2551550,1105574
9/8/2007,2490748,1175731
9/9/2007,2658004,1248307
9/10/2007,2429473,1236211
9/11/2007,3384498,1405555
9/12/2007,3945226,2082931
9/13/2007,2588072,2063578
9/14/2007,4498108,1630541
9/15/2007,3659565,1466035
9/16/2007,2807790,1221696
9/17/2007,2789118,1207181
9/18/2007,3064173,1020902
9/19/2007,3027580,962842
9/20/2007,2877344,919296
9/21/2007,2772702,870912
9/22/2007,2925835,1030579
9/23/2007,2717758,1076544
9/24/2007,2349592,1071706
9/25/2007,2407341,912038
9/26/2007,2240023,885427
9/27/2007,2239639,839462
9/28/2007,2216313,873331
9/29/2007,2893440,1011226
9/30/2007,3231714,1049933
10/1/2007,3211527,1025741
10/2/2007,2760597,856397
10/3/2007,2710772,815270
10/4/2007,2675737,781402
10/5/2007,2607518,793498
10/6/2007,2522261,1049933
10/7/2007,2421796,1134605
10/8/2007,2270428,1076544
10/9/2007,4151361,1228954
10/10/2007,5214598,3048192
10/11/2007,6832478,4233600
10/12/2007,13322852,4161024
10/13/2007,6516301,2806272
10/14/2007,11450187,2346624
10/15/2007,11968624,1816819
10/16/2007,10275043,1468454
10/17/2007,9590399,1466035
10/18/2007,8160636,1424909
10/19/2007,10526038,1536192
10/20/2007,15150165,4523904
10/21/2007,6419765,2661120
10/22/2007,7862496,2148250
10/23/2007,8669454,1729728
10/24/2007,8457074,1642637
10/25/2007,9715670,1976486
10/26/2007,14704187,2709504
10/27/2007,40334880,27820800
10/28/2007,50344084,20490624
10/29/2007,32924490,10281600
10/30/2007,57248856,6193152
10/31/2007,40765656,4959360
11/1/2007,24742482,4378752
11/2/2007,15909366,3991680
11/3/2007,11591540,3483648
11/4/2007,8609035,2951424
11/5/2007,6644555,2782080
11/6/2007,5403199,2709504
11/7/2007,4530406,2709504
11/8/2007,4006662,2402266
11/9/2007,3962236,1966810
11/10/2007,4629652,1802304
11/11/2007,4345802,1819238
11/12/2007,3873756,1782950
11/13/2007,4069782,1807142
11/14/2007,3657961,1828915
11/15/2007,3463490,2390170
11/16/2007,3967396,4935168
11/17/2007,4489994,5056128
11/18/2007,4129511,3798144
11/19/2007,7771920,4064256
11/20/2007,8119289,5588352
11/21/2007,8641674,5660928
11/22/2007,13147037,5757696
11/23/2007,17122100,5612544
11/24/2007,12413800,5080320
11/25/2007,19334518,4402944
11/26/2007,21308836,5467392
11/27/2007,19364780,14491008
11/28/2007,14432665,11321856
11/29/2007,12834007,8757504
11/30/2007,15742052,6749568
12/1/2007,13300488,5443200
12/2/2007,13014002,4959360
12/3/2007,13490379,7523712
12/4/2007,13204980,7959168
12/5/2007,11179320,5975424
12/6/2007,9981168,4983552
12/7/2007,8465627,4209408
12/8/2007,8044420,3991680
12/9/2007,7226236,3943296
12/10/2007,6551012,4669056
12/11/2007,6346539,5781888
12/12/2007,6321552,5370624
12/13/2007,7477888,6048000
12/14/2007,9158554,13668480
12/15/2007,5983864,10983168
12/16/2007,8647830,24917760
12/17/2007,11579206,23998464
12/18/2007,12406852,11781504
12/19/2007,17354734,8805888
12/20/2007,29841092,7305984
12/21/2007,13858617,6531840
12/22/2007,19387018,6096384
12/23/2007,13019222,6507648
12/24/2007,10194229,16377984
12/25/2007,9906434,18434304
12/26/2007,11512183,13402368
12/27/2007,18838728,14660352
12/28/2007,30777484,11200896
12/29/2007,14768265,16015104
12/30/2007,26919836,15192576
12/31/2007,30456170,17152128
1/1/2008,18133540,14974848
1/2/2008,17932428,12676608
1/3/2008,13894627,10838016
1/4/2008,12685737,8684928
1/5/2008,10231161,7547904
1/6/2008,8476429,6918912
1/7/2008,7134385,6580224
1/8/2008,6022865,6314112
1/9/2008,5243248,6072192
1/10/2008,5718617,5685120
1/11/2008,7760867,5999616
1/12/2008,8804045,6289920
1/13/2008,9121540,6289920
1/14/2008,13584992,6193152
1/15/2008,12443459,5951232
1/16/2008,11957122,5467392
1/17/2008,15297179,5080320
1/18/2008,17163826,6773760
1/19/2008,15128976,8975232
1/20/2008,15976718,6773760
1/21/2008,14372618,5273856
1/22/2008,10580363,4548096
1/23/2008,8048171,4596480
1/24/2008,6833215,4427136
1/25/2008,5707330,4088448
1/26/2008,5220582,3894912
1/27/2008,4838603,3870720
1/28/2008,5348092,3749760
1/29/2008,5344296,3532032
1/30/2008,6836926,3701376
1/31/2008,6782716,3991680
2/1/2008,13777511,8636544
2/2/2008,23968608,29272320
2/3/2008,10884024,17926272
2/4/2008,25233238,13281408
2/5/2008,15758436,12313728
2/6/2008,16936212,10910592
2/7/2008,21749538,10257408
2/8/2008,19716178,10160640
2/9/2008,23063232,9362304
2/10/2008,23297070,8733312
2/11/2008,18867068,8055936
2/12/2008,16531864,6580224
2/13/2008,24699968,40158720
2/14/2008,31208998,54915840
2/15/2008,12159095,28304640
2/16/2008,24286844,20030976
2/17/2008,15104618,15603840
2/18/2008,20765178,19861632
2/19/2008,25617668,28546560
2/20/2008,21396376,22038912
2/21/2008,27812314,17611776
2/22/2008,24822662,14297472
2/23/2008,20976336,12434688
2/24/2008,15971799,11055744
2/25/2008,12457255,10354176
2/26/2008,14061077,10233216
2/27/2008,15517318,18071424
2/28/2008,9616265,18458496
3/1/2008,17417500,11346048
3/2/2008,18075720,10571904
3/3/2008,11006375,9773568
3/4/2008,12546712,8684928
3/5/2008,23382050,23054976
3/6/2008,23432756,48867840
3/7/2008,33051356,33143040
3/8/2008,77126880,44755200
3/9/2008,69159560,50077440
3/10/2008,30839046,31691520
3/11/2008,35801756,25159680
3/12/2008,22926816,19837440
3/13/2008,15889332,15700608
3/14/2008,11723236,13353984
3/15/2008,9607649,11950848
3/16/2008,8289260,10983168
3/17/2008,7356292,10088064
3/18/2008,6656854,8878464
3/19/2008,10632455,9217152
3/20/2008,18800406,30481920
3/21/2008,7681590,19813248
3/22/2008,15876617,14370048
3/23/2008,14138165,12531456
3/24/2008,11107173,11128320
3/25/2008,10541289,10184832
3/26/2008,9478342,9507456
3/27/2008,8421636,9047808
3/28/2008,7221055,8612352
3/29/2008,6180478,8031744
3/30/2008,5435740,6749568
3/31/2008,5235799,6193152
4/1/2008,6499486,6556032
4/2/2008,5037958,7088256
4/3/2008,6084952,6459264
4/4/2008,6839316,6676992
4/5/2008,6395856,7983360
4/6/2008,5512465,7547904
4/7/2008,6251207,6652800
4/8/2008,6512098,5878656
4/9/2008,6237694,5443200
4/10/2008,5892462,5249664
4/11/2008,7699167,5104512
4/12/2008,9563648,8805888
4/13/2008,5164005,7281792
4/14/2008,6782350,5709312
4/15/2008,5440951,5104512
4/16/2008,4850249,4765824
4/17/2008,4253532,4499712
4/18/2008,3965241,4281984
4/19/2008,3645207,4161024
4/20/2008,3635217,4015872
4/21/2008,3644642,4281984
4/22/2008,3091998,4354560
4/23/2008,3514884,4185216
4/24/2008,3022551,3798144
4/25/2008,3008509,3628800
4/26/2008,3388464,3580416
4/27/2008,4100825,4064256
4/28/2008,7698040,5080320
4/29/2008,14368568,14007168
4/30/2008,4499094,9289728
5/1/2008,12945846,6822144
5/2/2008,9614855,5346432
5/3/2008,7997966,5031936
5/4/2008,8324138,4548096
5/5/2008,7147246,4499712
5/6/2008,7362252,4427136
5/7/2008,6919514,4185216
5/8/2008,5909850,3943296
5/9/2008,11326737,7620480
5/10/2008,13297328,11442816
5/11/2008,5080037,7136640
5/12/2008,12207484,6023808
5/13/2008,10794291,6144768
5/14/2008,7119722,5104512
5/15/2008,7340768,4427136
5/16/2008,12039247,7160832
5/17/2008,16552150,12870144
5/18/2008,10240100,9942912
5/19/2008,18345146,13402368
5/20/2008,16985064,10475136
5/21/2008,20824222,13910400
5/22/2008,12884091,10305792
5/23/2008,14122455,8467200
5/24/2008,11291490,7209216
5/25/2008,9103112,6096384
5/26/2008,7520373,5467392
5/27/2008,7167014,5225472
5/28/2008,6735860,5394816
5/29/2008,4248180,5298048
5/30/2008,5059742,4523904
5/31/2008,5778808,4475520
6/1/2008,5963990,6483456
6/2/2008,3444693,5564160
6/3/2008,6463840,4257792
6/4/2008,11308670,5128704
6/5/2008,12093789,15144192
6/6/2008,7144760,9338112
6/7/2008,11008309,6168960
6/8/2008,8862424,4451328
6/9/2008,6713978,3967488
6/10/2008,6846154,3362688
6/11/2008,7033373,3532032
6/12/2008,4341938,3459456
6/13/2008,4470179,2564352
6/14/2008,4792498,2368397
6/15/2008,5375702,3169152
6/16/2008,2975688,2878848
6/17/2008,3736440,2443392
6/18/2008,3187831,2303078
6/19/2008,3852543,2416781
6/20/2008,2840455,2230502
6/21/2008,2726796,2092608
6/22/2008,2563882,2036966
6/23/2008,2569294,1991002
6/24/2008,2739871,1855526
6/25/2008,2375504,1920845
6/26/2008,2777028,1802304
6/27/2008,3792233,1707955
6/28/2008,2958396,2237760
6/29/2008,2863444,1916006
6/30/2008,2597556,1879718
7/1/2008,2765518,1686182
7/2/2008,2634979,1570061
7/3/2008,2609741,1383782
7/4/2008,2913919,1134605
7/5/2008,3892329,1901491
7/6/2008,3383044,1821658
7/7/2008,4647230,2269210
7/8/2008,4470260,2339366
7/9/2008,5455038,2399846
7/10/2008,5904938,3290112
7/11/2008,3496419,2131315
7/12/2008,4095374,1635379
7/13/2008,3364519,1422490
7/14/2008,5515378,1930522
7/15/2008,6955371,3362688
7/16/2008,5010071,2305498
7/17/2008,6947924,1654733
7/18/2008,6109802,1366848
7/19/2008,3887692,1352333
7/20/2008,4731802,1221696
7/21/2008,4918115,1514419
7/22/2008,3530894,1405555
7/23/2008,12685890,3846528
7/24/2008,27951480,13595904
7/25/2008,8242278,5878656
7/26/2008,12255523,2975616
7/27/2008,13450672,2636928
7/28/2008,15080473,5733504
7/29/2008,8408639,2733696
7/30/2008,9731823,1865203
7/31/2008,7447892,1611187
8/1/2008,5237868,1691021
8/2/2008,5543611,1456358
8/3/2008,4602228,1674086
8/4/2008,3100063,1623283
8/5/2008,3744476,1470874
8/6/2008,3573708,1388621
8/7/2008,2909126,1294272
8/8/2008,2659056,1248307
8/9/2008,2752213,1289434
8/10/2008,6939738,1901491
8/11/2008,8169854,2854656
8/12/2008,4395736,2373235
8/13/2008,4373136,2223245
8/14/2008,7413434,1816819
8/15/2008,6250532,1528934
8/16/2008,5099582,2334528
8/17/2008,6638324,1920845
8/18/2008,5799578,1652314
8/19/2008,4668020,1362010
8/20/2008,3900149,1204762
8/21/2008,3307638,1103155
8/22/2008,2822568,909619
8/23/2008,2507004,1016064
8/24/2008,2333774,1016064
8/25/2008,2355392,1074125
8/26/2008,2192934,960422
8/27/2008,2097364,895104
8/28/2008,2128322,849139
8/29/2008,2938668,812851
8/30/2008,3095185,1013645
8/31/2008,2125427,1318464
9/1/2008,3124816,1132186
9/2/2008,2336570,1052352
9/3/2008,2093164,832205
9/4/2008,2136268,832205
9/5/2008,2492410,958003
9/6/2008,14889196,5322240
9/7/2008,30945494,18289152
9/8/2008,3968253,5370624
9/9/2008,25289578,3652992
9/10/2008,25160394,4693248
9/11/2008,11925774,3169152
9/12/2008,24769886,2733696
9/13/2008,33328444,5781888
9/14/2008,18566730,4523904
9/15/2008,20958886,3265920
9/16/2008,16421637,2443392
9/17/2008,10969457,1920845
9/18/2008,6482042,1652314
9/19/2008,4743879,1403136
9/20/2008,3852076,1473293
9/21/2008,3284566,1451520
9/22/2008,2985442,1596672
9/23/2008,2777708,1521677
9/24/2008,2638225,1458778
9/25/2008,3066376,1357171
9/26/2008,3791758,1393459
9/27/2008,4288456,1860365
9/28/2008,8331642,5564160
9/29/2008,13130850,6531840
9/30/2008,6655935,4910976
10/1/2008,16959474,3894912
10/2/2008,17462982,3580416
10/3/2008,13844773,2491776
10/4/2008,14094713,2046643
10/5/2008,11542178,1848269
10/6/2008,9116250,1860365
10/7/2008,7037840,1720051
10/8/2008,6098292,1640218
10/9/2008,5195376,1661990
10/10/2008,4058166,1553126
10/11/2008,3527629,1538611
10/12/2008,3194986,1560384
10/13/2008,2982827,1538611
10/14/2008,2828395,1570061
10/15/2008,2721139,1509581
10/16/2008,2671338,1512000
10/17/2008,2566476,1366848
10/18/2008,2508552,1753920
10/19/2008,2573281,1741824
10/20/2008,2532654,1785370
10/21/2008,2499755,1741824
10/22/2008,2470096,1647475
10/23/2008,2443258,1923264
10/24/2008,2418530,1884557
10/25/2008,6733606,2612736
10/26/2008,11338735,5128704
10/27/2008,4997704,6217344
10/28/2008,27525144,9313920
10/29/2008,37764972,15240960
10/30/2008,19112500,8830080
10/31/2008,35398664,5878656
11/1/2008,33484682,4523904
11/2/2008,23919122,3532032
11/3/2008,16058324,3169152
11/4/2008,11902776,2903040
11/5/2008,9878187,2636928
11/6/2008,8159842,2733696
11/7/2008,5770718,2588544
11/8/2008,5720234,2540160
11/9/2008,4965516,2387750
11/10/2008,4035469,2116800
11/11/2008,4070786,1736986
11/12/2008,3840136,1596672
11/13/2008,7240932,2027290
11/14/2008,7679647,2199053
11/15/2008,12016986,4112640
11/16/2008,18583644,8951040
11/17/2008,7237103,3725568
11/18/2008,10701512,3265920
11/19/2008,9405892,2903040
11/20/2008,8624539,2782080
11/21/2008,8454787,2636928
11/22/2008,7793036,2588544
11/23/2008,7125478,2419200
11/24/2008,7642098,2353882
11/25/2008,7461524,2685312
11/26/2008,6418202,3459456
11/27/2008,5158979,2975616
11/28/2008,4826986,2685312
11/29/2008,4279135,2414362
11/30/2008,8571713,2854656
12/1/2008,12789569,6725376
12/2/2008,7516528,6967296
12/3/2008,11966025,6096384
12/4/2008,11364849,4959360
12/5/2008,9367093,4185216
12/6/2008,9107377,3967488
12/7/2008,8389299,3532032
12/8/2008,6860761,3193344
12/9/2008,6176578,2903040
12/10/2008,7689416,2975616
12/11/2008,27700372,7378560
12/12/2008,62555992,81768960
12/13/2008,26556228,43061760
12/14/2008,69578408,23079168
12/15/2008,59040096,17394048
12/16/2008,36812124,13958784
12/17/2008,34085504,16498944
12/18/2008,21128158,15845760
12/19/2008,27022148,16668288
12/20/2008,25474440,30240000
12/21/2008,13631362,15120000
12/22/2008,13778819,12628224
12/23/2008,9459002,9894528
12/24/2008,9165108,9749376
12/25/2008,12664425,34352640
12/26/2008,7549854,29514240
12/27/2008,15125086,22813056
12/28/2008,11569504,18676224
12/29/2008,10502917,15990912
12/30/2008,10880189,13474944
12/31/2008,11096715,11999232
1/1/2009,9242541,10160640
1/2/2009,9138865,8733312
1/3/2009,7817912,7886592
1/4/2009,6824198,6894720
1/5/2009,5823231,6386688
1/6/2009,6168552,6241536
1/7/2009,11968065,15603840
1/8/2009,11266034,21240576
1/9/2009,6764373,11805696
1/10/2009,8859757,8588160
1/11/2009,6939184,7426944
1/12/2009,5889238,6870528
1/13/2009,5789444,6072192
1/14/2009,5363392,5685120
1/15/2009,5018884,5225472
1/16/2009,4666606,4402944
1/17/2009,4357234,3604608
1/18/2009,4075487,3024000
1/19/2009,3966866,2903040
1/20/2009,3649579,3024000
1/21/2009,3489348,3144960
1/22/2009,3354444,3386880
1/23/2009,3525141,3628800
1/24/2009,3878778,3822336
1/25/2009,3582961,3580416
1/26/2009,3303114,3362688
1/27/2009,3316668,3169152
1/28/2009,4841992,3652992
1/29/2009,5885256,4548096
1/30/2009,3757346,4136832
1/31/2009,3897794,3677184
2/1/2009,3775045,3314304
2/2/2009,6275128,4185216
2/3/2009,9831758,5056128
2/4/2009,13124634,4620672
2/5/2009,6531540,3677184
2/6/2009,10373318,2975616
2/7/2009,6726264,2975616
2/8/2009,8033784,4233600
2/9/2009,10589792,7354368
2/10/2009,12957307,7523712
2/11/2009,14259548,6193152
2/12/2009,17034240,6483456
2/13/2009,19845868,6701184
2/14/2009,21158656,5927040
2/15/2009,21519358,5104512
2/16/2009,19651574,4765824
2/17/2009,19705374,4354560
2/18/2009,17518906,4088448
2/19/2009,14089331,4330368
2/20/2009,9309887,4644864
2/21/2009,7605100,4112640
2/22/2009,7332502,3749760
2/23/2009,5815566,3604608
2/24/2009,5137400,3193344
2/25/2009,4488585,3048192
2/26/2009,4398449,3024000
2/27/2009,4095252,2975616
2/28/2009,4962548,3048192
3/1/2009,4963207,3362688
3/2/2009,7792052,3628800
3/3/2009,7036776,3217536
3/4/2009,5990284,3024000
3/5/2009,4850972,2830464
3/6/2009,5701605,2927232
3/7/2009,6690554,3386880
3/8/2009,4054950,3798144
3/9/2009,5338832,3870720
3/10/2009,5008230,3556224
3/11/2009,4183478,3773952
3/12/2009,4477126,3507840
3/13/2009,4328602,3217536
3/14/2009,3389688,2951424
3/15/2009,3193894,2951424
3/16/2009,3037987,2854656
3/17/2009,2954598,2782080
3/18/2009,2806279,2757888
3/19/2009,3231713,2757888
3/20/2009,3576277,2709504
3/21/2009,2663896,2806272
3/22/2009,2979421,2564352
3/23/2009,2737510,2467584
3/24/2009,2542385,2380493
3/25/2009,2493552,2252275
3/26/2009,3585626,2148250
3/27/2009,4222880,2733696
3/28/2009,3183577,3120768
3/29/2009,5669846,3362688
3/30/2009,5981600,4886784
3/31/2009,3593675,5273856
4/1/2009,7928526,4136832
4/2/2009,7949783,4306176
4/3/2009,10000992,9894528
4/4/2009,17183150,21724416
4/5/2009,8547113,15410304
4/6/2009,17007892,11394432
4/7/2009,23987134,10571904
4/8/2009,14190782,8951040
4/9/2009,10891405,7402752
4/10/2009,8248114,6314112
4/11/2009,9620454,6991488
4/12/2009,9837960,7862400
4/13/2009,6131118,5927040
4/14/2009,9634215,5878656
4/15/2009,11009249,7862400
4/16/2009,8524977,8249472
4/17/2009,6660824,6580224
4/18/2009,7836520,5419008
4/19/2009,6796764,4838400
4/20/2009,8884268,4935168
4/21/2009,11565071,6265728
4/22/2009,8182942,8152704
4/23/2009,9904217,7378560
4/24/2009,11168941,6168960
4/25/2009,9867034,5346432
4/26/2009,7708999,4910976
4/27/2009,5863330,4620672
4/28/2009,4842882,4281984
4/29/2009,4346748,4136832
4/30/2009,3759727,3967488
5/1/2009,3832500,3798144
5/2/2009,5165220,4717440
5/3/2009,6213373,6023808
5/4/2009,11931965,8999424
5/5/2009,16931708,21313152
5/6/2009,16703143,13160448
5/7/2009,29211430,35562240
5/8/2009,19499726,23466240
5/9/2009,25605310,15966720
5/10/2009,24328388,12144384
5/11/2009,17465586,9773568
5/12/2009,12680506,8007552
5/13/2009,8817901,6918912
5/14/2009,10568965,6168960
5/15/2009,11592425,11152512
5/16/2009,6127064,9144576
5/17/2009,12179009,9192960
5/18/2009,8059396,11515392
5/19/2009,10522144,8902656
5/20/2009,11834529,7717248
5/21/2009,8726739,6725376
5/22/2009,7331342,5951232
5/23/2009,6099436,5249664
5/24/2009,6856843,4935168
5/25/2009,5976120,6168960
5/26/2009,5240929,5515776
5/27/2009,5562695,4790016
5/28/2009,4074262,4572288
5/29/2009,8344948,5612544
5/30/2009,7830482,7330176
5/31/2009,6032040,5515776
6/1/2009,7527821,4548096
6/2/2009,6639553,3967488
6/3/2009,7965362,3991680
6/4/2009,14322868,6701184
6/5/2009,13049145,8902656
6/6/2009,19980400,12628224
6/7/2009,12044307,7644672
6/8/2009,14365091,5612544
6/9/2009,14567866,6144768
6/10/2009,15297742,7983360
6/11/2009,11237776,6483456
6/12/2009,13199096,9168768
6/13/2009,20005316,12313728
6/14/2009,26907678,16329600
6/15/2009,16248235,13837824
6/16/2009,18764530,13039488
6/17/2009,14495232,9846144
6/18/2009,15417812,9967104
6/19/2009,13236237,19982592
6/20/2009,13804179,19547136
6/21/2009,23370860,24675840
6/22/2009,14681824,20127744
6/23/2009,19179384,14902272
6/24/2009,16580587,11612160
6/25/2009,10740177,9459072
6/26/2009,8297115,8080128
6/27/2009,7423440,8781696
6/28/2009,4960352,6991488
6/29/2009,5029079,5709312
6/30/2009,5082644,5177088
7/1/2009,5834696,6797952
7/2/2009,6832504,8951040
7/3/2009,5952612,8878464
7/4/2009,6776726,5660928
7/5/2009,6148036,4741632
7/6/2009,4912158,4185216
7/7/2009,4636498,3628800
7/8/2009,4077906,3241728
7/9/2009,3655259,3024000
7/10/2009,3382200,2782080
7/11/2009,7730641,2588544
7/12/2009,15214423,14660352
7/13/2009,3924958,11829888
7/14/2009,13247478,6701184
7/15/2009,16977752,4427136
7/16/2009,10449993,4088448
7/17/2009,10624458,3870720
7/18/2009,9355200,4136832
7/19/2009,6014584,3507840
7/20/2009,6000474,2975616
7/21/2009,6630325,3072384
7/22/2009,5065974,2782080
7/23/2009,4488683,3072384
7/24/2009,6773645,4233600
7/25/2009,4042171,3919104
7/26/2009,6645644,3411072
7/27/2009,8093824,5031936
7/28/2009,6463459,5419008
7/29/2009,10134924,4596480
7/30/2009,11874961,4693248
7/31/2009,10101792,5999616
8/1/2009,14070715,6604416
8/2/2009,23351542,29998080
8/3/2009,36927816,31449600
8/4/2009,13948915,14539392
8/5/2009,30510490,9821952
