GRanD_ID,GRanD_NAME,GRanD_CAP_MCM,GRanD_MEANFLOW_CUMECS,Obs_MEANFLOW_CUMECS,fit,match,NORhi_alpha,NORhi_beta,NORhi_max,NORhi_min,NORhi_mu,NORlo_alpha,NORlo_beta,NORlo_max,NORlo_min,NORlo_mu,Release_alpha1,Release_alpha2,Release_beta1,Release_beta2,Release_c,Release_max,Release_min,Release_p1,Release_p2
1893,Savannah River Steel Creek Dam,48.9,0.363,NA,extrapolated,1851,1.52,-0.47,Inf,-Inf,76.86,2.99,-3.75,Inf,52.64,56.99,0.062,0.0431,0.0066,0.0881,-0.638,1.951,-1,0.843,0.229
1894,Sinclair,604.4,95.103,NA,extrapolated,1883,2.08,0.61,Inf,-Inf,4.93,0.21,0.06,Inf,0.84,1,0.3194,0.0306,0.1359,-0.0462,-0.549,1.189,-0.635,1.436,0.216
1895,Lay,326.9,431.94,NA,extrapolated,1841,1.77,0.85,Inf,-Inf,83.05,3.4,-2.88,Inf,-Inf,74.36,0.4457,0.0509,0.0561,-0.0337,-0.625,1.62,-0.694,0.932,0.385
1896,West Point,746.3,159.745,138.775,full,NA,-1.32,-8.24,99.91,-Inf,98.42,11.16,-9.14,Inf,-Inf,73.51,0.3452,0.0804,0.1566,-0.0216,-0.347,0.312,-0.689,0.54,0.723
1897,Town Creek Reservoir Dam,33.1,0.178,NA,extrapolated,1883,2.08,0.61,Inf,-Inf,4.93,0.21,0.06,Inf,0.84,1,0.3194,0.0306,0.1359,-0.0462,-0.549,1.189,-0.635,1.436,0.216
1898,Lake Tobesofkee Dam,53.1,5.164,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1899,Mitchell,212.2,462.518,NA,extrapolated,1841,1.77,0.85,Inf,-Inf,83.05,3.4,-2.88,Inf,-Inf,74.36,0.4457,0.0509,0.0561,-0.0337,-0.625,1.62,-0.694,0.932,0.385
1900,Martin,2004.4,126.707,NA,extrapolated,1862,1.01,-7.87,Inf,-Inf,54.45,3.67,-10.12,Inf,30.86,41.58,0.1363,-0.0185,0.2201,0.2064,-0.533,1.71,-0.733,1.042,0.258
1901,Bartletts Ferry Main Dam,225.7,187.501,NA,extrapolated,1916,1.02,0.31,Inf,-Inf,93.83,2,2.01,Inf,-Inf,83.8,240.9161,84.7844,83.9024,-52.3545,63.516,1370.636,126.403,88.485,0.765
1902,Jordan,289.9,476.363,NA,extrapolated,1841,1.77,0.85,Inf,-Inf,83.05,3.4,-2.88,Inf,-Inf,74.36,0.4457,0.0509,0.0561,-0.0337,-0.625,1.62,-0.694,0.932,0.385
1903,Goat Rock,12.3,196.288,NA,extrapolated,1916,1.02,0.31,Inf,-Inf,93.83,2,2.01,Inf,-Inf,83.8,240.9161,84.7844,83.9024,-52.3545,63.516,1370.636,126.403,88.485,0.765
1904,Walter Bouldin,289.9,0.624,NA,extrapolated,1841,1.77,0.85,Inf,-Inf,83.05,3.4,-2.88,Inf,-Inf,74.36,0.4457,0.0509,0.0561,-0.0337,-0.625,1.62,-0.694,0.932,0.385
1905,Thurlow,22.5,139.707,NA,extrapolated,1841,1.77,0.85,Inf,-Inf,83.05,3.4,-2.88,Inf,-Inf,74.36,0.4457,0.0509,0.0561,-0.0337,-0.625,1.62,-0.694,0.932,0.385
1906,Oliver,39.5,199.867,NA,extrapolated,1863,1.19,-1.32,99.86,-Inf,98.28,1.06,-7.51,Inf,-Inf,62.01,-0.0282,0.0827,-0.1665,-0.0326,0,0.38,-0.782,0,0
1907,Dalewood Shores Lake,25.8,1.092,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1908,Okatibbee Dam,73.4,7.429,NA,extrapolated,1782,0.96,1.65,Inf,-Inf,17.2,2.03,-1.78,Inf,-Inf,8.43,0.3071,0.0776,0.1473,-0.0011,-1.414,3.428,-0.912,3.297,0.185
1909,Lake Blackshear,178.9,121.404,NA,extrapolated,1863,1.19,-1.32,99.86,-Inf,98.28,1.06,-7.51,Inf,-Inf,62.01,-0.0282,0.0827,-0.1665,-0.0326,0,0.38,-0.782,0,0
1910,Walter F. George Lock and Dam,1152.6,287.226,224.32,full,NA,0.43,-0.54,99.98,-Inf,99.61,5.51,1.88,Inf,82.17,85.67,0.4436,0.145,0.2787,-0.0774,-0.238,0.723,-0.858,0.342,0.687
1911,Gantt,18.1,28.034,NA,extrapolated,1862,1.01,-7.87,Inf,-Inf,54.45,3.67,-10.12,Inf,30.86,41.58,0.1363,-0.0185,0.2201,0.2064,-0.533,1.71,-0.733,1.042,0.258
1912,Lake Tholocco,21.7,3.952,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1913,Big Bay Lake,26.4,0.503,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1914,Flint Creek Reservoir,19.6,0.537,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1915,Big Creek Lake,168.4,5.728,NA,extrapolated,1782,0.96,1.65,Inf,-Inf,17.2,2.03,-1.78,Inf,-Inf,8.43,0.3071,0.0776,0.1473,-0.0011,-1.414,3.428,-0.912,3.297,0.185
1916,Jim Woodruff Dam,501,644.76,1.14,full,NA,1.02,0.31,Inf,-Inf,93.83,2,2.01,Inf,-Inf,83.8,240.9161,84.7844,83.9024,-52.3545,63.516,1370.636,126.403,88.485,0.765
1917,Jackson Bluff,185,61.902,NA,extrapolated,1790,2.22,0.16,Inf,-Inf,90.66,1.53,-2.18,83.74,-Inf,81.76,0.2152,-0.0608,0.1625,0.0014,-0.092,-0.758,-0.93,0.195,0.87
1918,Dead Lakes Dam,50.1,61.199,NA,extrapolated,1863,1.19,-1.32,99.86,-Inf,98.28,1.06,-7.51,Inf,-Inf,62.01,-0.0282,0.0827,-0.1665,-0.0326,0,0.38,-0.782,0,0
1919,Rodman Dam and Spillway,160.4,77.588,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1920,Inglis,41.4,45.896,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1921,Sanford Cooling Reservoir,22.2,0.148,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1922,Eugene J. Burrell Lock and Dam,108.5,0.977,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1923,Brogden Bridge,36.6,0.337,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1924,Golf Course,26.6,2.651,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1925,Structure 62,69.1,0.731,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1926,Taylor Creek Structure,103.6,1.476,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1927,Structure 59,256.6,4.331,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1928,Structure 58,90,0.588,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1929,Structure 60,90,0.687,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1930,Structure 61,344.1,10.618,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1931,Structure 63,45.6,2.731,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1932,Lake Hartridge Dam,36.9,0.364,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1933,Dam P-7,15.4,3.587,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1934,Dam P-6,26.3,0.025,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1935,Dam P-8,47.2,4.395,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1936,Dam P-11,54.3,4.126,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1937,Edward Medard Reservoir Dam,20.2,0.636,NA,extrapolated,1957,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1938,South Ridgewood,13.3,0.018,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1939,Noralyn N-14,43,0.715,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1940,Clear Springs N-12,31.4,0.095,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1941,Clear Springs CS-8,17.4,0.007,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1942,Nichols N-4,37,0.066,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1943,Noralyn N-15,28.9,0.047,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1944,Structure 65,900.4,36.689,NA,storage_only,1207,-0.01,0.01,0.07,-Inf,0.06,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1945,West Polk A-10,16.6,0.064,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1946,Noralyn N-9,31,0.197,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1947,West Polk K-1,21.5,0.05,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1948,Fort Meade,45,0.029,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1949,Big Four Mine Dam BF-1,22.2,0.023,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1950,Area E,17.5,0.012,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1951,Area C,11.5,0.229,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1952,Payne Creek Settling Area 2,12.6,0.061,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1953,Manatee Cooling Water Reservoir,64.1,0.643,NA,extrapolated,1207,-1.94,-0.22,Inf,-Inf,15.86,0,0,Inf,-Inf,0,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1954,Lake Manatee Dam,57.5,3.901,NA,extrapolated,1782,0.96,1.65,Inf,-Inf,17.2,2.03,-1.78,Inf,-Inf,8.43,0.3071,0.0776,0.1473,-0.0011,-1.414,3.428,-0.912,3.297,0.185
1955,Jack Creek Structure,55.1,1.682,NA,extrapolated,1944,-0.01,0.01,0.07,-Inf,0.06,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1956,Martin Plant Cooling Water Reservoir,117.2,1.159,NA,extrapolated,1944,-0.01,0.01,0.07,-Inf,0.06,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1957,Structure 193,10510,122.663,NA,storage_only,1207,0,0,Inf,-Inf,0.07,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1958,Structure 39,530.4,20.842,NA,extrapolated,1944,-0.01,0.01,0.07,-Inf,0.06,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
1959,Structure 336,672.7,0.049,NA,extrapolated,1944,-0.01,0.01,0.07,-Inf,0.06,0,0,Inf,-Inf,0.04,-0.4088,-0.1351,-0.0776,-0.1809,-0.916,-0.805,-0.998,0.655,0.29
2032,Squa Pan,110,3.801,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2034,Lock Dam,129.8,14.156,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2035,Millinocket Lake,35.8,3.681,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2036,Caucomgomoc,128,9.719,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2037,Harrington Lake Dam,13.3,0.832,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2038,Telos Dam,129.8,12.066,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2039,Loon Lake Dam,14.6,3.176,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2040,Sourdnahunk Dam,14.6,0.817,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2042,Penobscot Lake Dam,11.5,1.987,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2043,Seboomook,196.1,27.488,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2044,Ripogenus,1205.1,70.877,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2045,Canada Falls,33,10.263,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2046,Rainbow Lake Dam,14.9,0.612,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2047,Ragged Lake,49.5,2.304,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2048,Millinocket Lake,108.1,6.258,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2049,First Roach Dam,17.2,4.502,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2050,Forest City,139.8,7.255,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2051,Brassua,349.1,34.095,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2052,Danforth Dam,115.9,9.913,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2053,North Twin,484.4,95.606,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2054,Dolby,69.4,107.124,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2056,Moosehead Lake East Dam,1726.9,64.705,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2057,Mattaceunk,85.2,172.505,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2058,Vanceboro,264.5,22.306,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2059,Indian Pond,133.2,69.655,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2062,Moxie Dam,43.2,4.963,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2063,Schoodic Lake Dam,27.1,2.208,NA,extrapolated,2180,2.15,0.33,Inf,79.24,81.33,0.67,-0.03,Inf,-Inf,78.21,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2064,Grand Falls Main Dam,184.5,69.262,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2065,Sebec,185,20.865,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2066,NA,33.7,1.09,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2067,Flagstaff,536.6,26.264,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2068,West Grand Lake Dam,788.9,13.531,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2069,Woodland Dam,22.7,69.571,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2070,Second Connecticut Lake Dam,15.4,2.564,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2071,Nicatous Stream Dam,458.2,4.545,NA,extrapolated,2186,1.59,-0.39,Inf,-Inf,68.3,0.3,-2.95,Inf,-Inf,60.63,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2072,Upper Station Dam,16.8,5.62,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2073,Clifford,12.6,1.349,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2074,First Connecticut Lake Dam,140.6,4.905,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2075,Abbott Brook Dike,396.2,130.632,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2076,Murphy Dam,162,9.866,NA,extrapolated,2186,1.59,-0.39,Inf,-Inf,68.3,0.3,-2.95,Inf,-Inf,60.63,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2077,Meddybemps Dam,23.4,2.854,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2078,R.H. Saunders Main,807.9,7854.401,NA,extrapolated,292,8.93,-8.8,Inf,-Inf,80.72,-5.48,-45.21,Inf,17.18,0,-0.3762,0.3496,-1.2104,-0.1142,0,2.165,-1,0,0
2079,Rangeley Lake Dam,48.3,6.252,NA,extrapolated,2193,3.6,-1.09,Inf,-Inf,35.1,10.39,-14.74,Inf,8.35,6.52,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2080,Aziscohos,396.2,11.629,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2081,Cathance Lake Dam,29,1.333,NA,extrapolated,2186,1.59,-0.39,Inf,-Inf,68.3,0.3,-2.95,Inf,-Inf,60.63,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2083,Great Moose Lake Dam,33.2,14.473,NA,extrapolated,2158,8.22,-2.57,Inf,2.7,0,0.05,0.15,Inf,-Inf,0.66,0.4659,-0.1116,0.2656,-0.0469,-0.297,2.051,-0.924,0.657,0.75
2084,Upper Dam,236.9,21.791,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2085,Sebasticook Outlet Dam,17.4,7.7,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2086,Anson,22.9,168.602,NA,extrapolated,2186,1.59,-0.39,Inf,-Inf,68.3,0.3,-2.95,Inf,-Inf,60.63,0.0326,-2e-4,-0.0652,0.0493,-0.477,0.806,-0.702,0.623,0.13
2087,Errol,147.1,62.017,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2088,Middle Dam,161.3,27.003,NA,extrapolated,2149,7.77,-4.12,Inf,3.33,0,1.11,0.11,1.76,-Inf,2.08,0.3194,-0.3438,0.024,-0.0668,-0.207,1.169,-0.775,0.778,0.632
2089,Chazy Lake Dam,111,1.061,NA,extrapolated,1615,-0.23,-2.01,Inf,-Inf,15.08,0.2,-4.08,15.52,12.31,12.58,0.2118,-0.0357,0.1302,-0.0248,-0.123,1.774,-0.804,0.183,0.732
